Using CUDA...
Writing logs to logs/CNN_bn_epochs=50_dropout=0.5_bs=32_optim=Adam_decay=1e-05_lr=0.001_momentum=0.9_mode=MLMC_run_0
epoch: [0], step: [299/1581], batch loss: 1.94228, batch accuracy: 28.12, data load time: 0.00024, step time: 0.02171,
epoch: [0], step: [599/1581], batch loss: 1.58836, batch accuracy: 43.75, data load time: 0.00024, step time: 0.01390,
epoch: [0], step: [899/1581], batch loss: 1.04483, batch accuracy: 56.25, data load time: 0.00027, step time: 0.01487,
epoch: [0], step: [1199/1581], batch loss: 1.01136, batch accuracy: 62.50, data load time: 0.00026, step time: 0.02399,
epoch: [0], step: [1499/1581], batch loss: 1.01077, batch accuracy: 71.88, data load time: 0.00027, step time: 0.01387,
epoch: [1], step: [218/1581], batch loss: 1.26118, batch accuracy: 56.25, data load time: 0.00362, step time: 0.01478,
epoch: [1], step: [518/1581], batch loss: 0.82114, batch accuracy: 65.62, data load time: 0.00025, step time: 0.01387,
epoch: [1], step: [818/1581], batch loss: 0.60808, batch accuracy: 78.12, data load time: 0.00026, step time: 0.02295,
epoch: [1], step: [1118/1581], batch loss: 0.53178, batch accuracy: 75.00, data load time: 0.00024, step time: 0.01390,
epoch: [1], step: [1418/1581], batch loss: 0.68886, batch accuracy: 78.12, data load time: 0.00036, step time: 0.01389,
epoch: [2], step: [137/1581], batch loss: 0.66633, batch accuracy: 68.75, data load time: 0.00023, step time: 0.01386,
epoch: [2], step: [437/1581], batch loss: 1.05641, batch accuracy: 65.62, data load time: 0.00025, step time: 0.02478,
epoch: [2], step: [737/1581], batch loss: 0.77998, batch accuracy: 68.75, data load time: 0.00027, step time: 0.03106,
epoch: [2], step: [1037/1581], batch loss: 0.88176, batch accuracy: 75.00, data load time: 0.00343, step time: 0.01387,
epoch: [2], step: [1337/1581], batch loss: 0.76848, batch accuracy: 78.12, data load time: 0.00035, step time: 0.01412,
epoch: [3], step: [56/1581], batch loss: 0.39898, batch accuracy: 75.00, data load time: 0.00024, step time: 0.04033,
epoch: [3], step: [356/1581], batch loss: 0.78140, batch accuracy: 68.75, data load time: 0.00024, step time: 0.01386,
epoch: [3], step: [656/1581], batch loss: 0.70765, batch accuracy: 71.88, data load time: 0.00024, step time: 0.01386,
epoch: [3], step: [956/1581], batch loss: 0.39041, batch accuracy: 93.75, data load time: 0.00026, step time: 0.01453,
epoch: [3], step: [1256/1581], batch loss: 0.25415, batch accuracy: 90.62, data load time: 0.00028, step time: 0.02288,
epoch: [3], step: [1556/1581], batch loss: 0.15788, batch accuracy: 100.00, data load time: 0.00014, step time: 0.01380,
epoch: [4], step: [275/1581], batch loss: 0.41192, batch accuracy: 78.12, data load time: 0.00024, step time: 0.01391,
epoch: [4], step: [575/1581], batch loss: 0.40430, batch accuracy: 84.38, data load time: 0.00030, step time: 0.02192,
epoch: [4], step: [875/1581], batch loss: 0.39186, batch accuracy: 93.75, data load time: 0.00958, step time: 0.01386,
epoch: [4], step: [1175/1581], batch loss: 0.12242, batch accuracy: 100.00, data load time: 0.00025, step time: 0.01398,
