Using CUDA...
Writing logs to logs/CNN_bn_epochs=50_dropout=0.5_bs=32_optim=SGD_decay=0.01_lr=0.001_momentum=0.9_mode=LMC_run_7
epoch: [0], step: [299/1581], batch loss: 2.31258, batch accuracy: 15.62, data load time: 0.00296, step time: 0.01000,
epoch: [0], step: [599/1581], batch loss: 1.63385, batch accuracy: 34.38, data load time: 0.00023, step time: 0.00973,
epoch: [0], step: [899/1581], batch loss: 1.70006, batch accuracy: 46.88, data load time: 0.00343, step time: 0.00999,
epoch: [0], step: [1199/1581], batch loss: 1.37384, batch accuracy: 53.12, data load time: 0.00374, step time: 0.00849,
epoch: [0], step: [1499/1581], batch loss: 1.08344, batch accuracy: 59.38, data load time: 0.00273, step time: 0.00838,
epoch: [1], step: [218/1581], batch loss: 1.51836, batch accuracy: 50.00, data load time: 0.00021, step time: 0.01185,
epoch: [1], step: [518/1581], batch loss: 1.24149, batch accuracy: 59.38, data load time: 0.00021, step time: 0.01395,
epoch: [1], step: [818/1581], batch loss: 1.12359, batch accuracy: 59.38, data load time: 0.00027, step time: 0.00804,
epoch: [1], step: [1118/1581], batch loss: 0.94021, batch accuracy: 71.88, data load time: 0.00026, step time: 0.00851,
epoch: [1], step: [1418/1581], batch loss: 0.98111, batch accuracy: 50.00, data load time: 0.00022, step time: 0.00788,
epoch: [2], step: [137/1581], batch loss: 1.15213, batch accuracy: 62.50, data load time: 0.00025, step time: 0.00794,
epoch: [2], step: [437/1581], batch loss: 1.35840, batch accuracy: 56.25, data load time: 0.00023, step time: 0.00846,
epoch: [2], step: [737/1581], batch loss: 1.38022, batch accuracy: 53.12, data load time: 0.00023, step time: 0.00818,
epoch: [2], step: [1037/1581], batch loss: 0.82826, batch accuracy: 65.62, data load time: 0.00027, step time: 0.01357,
epoch: [2], step: [1337/1581], batch loss: 1.17103, batch accuracy: 68.75, data load time: 0.00037, step time: 0.01021,
epoch: [3], step: [56/1581], batch loss: 0.86572, batch accuracy: 78.12, data load time: 0.00023, step time: 0.00798,
epoch: [3], step: [356/1581], batch loss: 0.87132, batch accuracy: 65.62, data load time: 0.00023, step time: 0.01431,
epoch: [3], step: [656/1581], batch loss: 1.19784, batch accuracy: 62.50, data load time: 0.00024, step time: 0.00792,
epoch: [3], step: [956/1581], batch loss: 0.74544, batch accuracy: 71.88, data load time: 0.00021, step time: 0.00830,
epoch: [3], step: [1256/1581], batch loss: 0.52205, batch accuracy: 90.62, data load time: 0.00024, step time: 0.00797,
epoch: [3], step: [1556/1581], batch loss: 0.72847, batch accuracy: 65.62, data load time: 0.00012, step time: 0.00729,
epoch: [4], step: [275/1581], batch loss: 0.87759, batch accuracy: 68.75, data load time: 0.00310, step time: 0.00971,
epoch: [4], step: [575/1581], batch loss: 0.63600, batch accuracy: 71.88, data load time: 0.00024, step time: 0.00870,
epoch: [4], step: [875/1581], batch loss: 0.67656, batch accuracy: 71.88, data load time: 0.00021, step time: 0.00995,
epoch: [4], step: [1175/1581], batch loss: 0.95575, batch accuracy: 68.75, data load time: 0.00031, step time: 0.01023,
epoch: [4], step: [1475/1581], batch loss: 0.82556, batch accuracy: 65.62, data load time: 0.00026, step time: 0.00793,
validation loss: 1.09397, accuracy: 65.51, class_accuracy: [63.559322033898304, 86.84210526315789, 69.23076923076923, 58.4070796460177, 72.88135593220339, 55.04587155963303, 100.0, 91.15044247787611, 57.142857142857146, 38.13559322033898]
class_avg: 69.23953965067517
epoch: [5], step: [194/1581], batch loss: 0.86883, batch accuracy: 62.50, data load time: 0.00033, step time: 0.00808,
epoch: [5], step: [494/1581], batch loss: 0.84667, batch accuracy: 68.75, data load time: 0.00023, step time: 0.00830,
epoch: [5], step: [794/1581], batch loss: 0.88755, batch accuracy: 65.62, data load time: 0.00288, step time: 0.00962,
epoch: [5], step: [1094/1581], batch loss: 0.68837, batch accuracy: 90.62, data load time: 0.00025, step time: 0.01120,
epoch: [5], step: [1394/1581], batch loss: 1.15667, batch accuracy: 59.38, data load time: 0.00290, step time: 0.00913,
epoch: [6], step: [113/1581], batch loss: 0.30584, batch accuracy: 90.62, data load time: 0.00417, step time: 0.01063,
