Using CUDA...
Writing logs to logs/CNN_bn_epochs=50_dropout=0.5_bs=32_optim=SGD_decay=0.001_lr=0.001_momentum=0.9_mode=MLMC_run_2
epoch: [0], step: [299/1581], batch loss: 1.91574, batch accuracy: 25.00, data load time: 0.00024, step time: 0.01146,
epoch: [0], step: [599/1581], batch loss: 1.70358, batch accuracy: 46.88, data load time: 0.00018, step time: 0.01143,
epoch: [0], step: [899/1581], batch loss: 1.32351, batch accuracy: 50.00, data load time: 0.00021, step time: 0.01143,
epoch: [0], step: [1199/1581], batch loss: 1.72098, batch accuracy: 34.38, data load time: 0.00019, step time: 0.01145,
epoch: [0], step: [1499/1581], batch loss: 1.41316, batch accuracy: 53.12, data load time: 0.00276, step time: 0.01186,
epoch: [1], step: [218/1581], batch loss: 1.24214, batch accuracy: 59.38, data load time: 0.00021, step time: 0.01150,
epoch: [1], step: [518/1581], batch loss: 0.65934, batch accuracy: 75.00, data load time: 0.00018, step time: 0.01142,
epoch: [1], step: [818/1581], batch loss: 1.47946, batch accuracy: 43.75, data load time: 0.00017, step time: 0.01291,
epoch: [1], step: [1118/1581], batch loss: 1.15660, batch accuracy: 50.00, data load time: 0.00016, step time: 0.01142,
epoch: [1], step: [1418/1581], batch loss: 0.82216, batch accuracy: 68.75, data load time: 0.00243, step time: 0.01144,
epoch: [2], step: [137/1581], batch loss: 0.83186, batch accuracy: 65.62, data load time: 0.00021, step time: 0.01149,
epoch: [2], step: [437/1581], batch loss: 0.89068, batch accuracy: 71.88, data load time: 0.00019, step time: 0.01146,
epoch: [2], step: [737/1581], batch loss: 1.09144, batch accuracy: 59.38, data load time: 0.00017, step time: 0.01142,
epoch: [2], step: [1037/1581], batch loss: 1.27567, batch accuracy: 59.38, data load time: 0.00017, step time: 0.01144,
epoch: [2], step: [1337/1581], batch loss: 1.16405, batch accuracy: 56.25, data load time: 0.00017, step time: 0.01145,
epoch: [3], step: [56/1581], batch loss: 0.81680, batch accuracy: 75.00, data load time: 0.00017, step time: 0.01512,
epoch: [3], step: [356/1581], batch loss: 0.65770, batch accuracy: 62.50, data load time: 0.00017, step time: 0.01139,
epoch: [3], step: [656/1581], batch loss: 0.86493, batch accuracy: 68.75, data load time: 0.00018, step time: 0.01142,
epoch: [3], step: [956/1581], batch loss: 0.93703, batch accuracy: 68.75, data load time: 0.00017, step time: 0.01144,
epoch: [3], step: [1256/1581], batch loss: 0.82154, batch accuracy: 65.62, data load time: 0.00201, step time: 0.01213,
epoch: [3], step: [1556/1581], batch loss: 0.58818, batch accuracy: 78.12, data load time: 0.00014, step time: 0.01141,
epoch: [4], step: [275/1581], batch loss: 0.55661, batch accuracy: 78.12, data load time: 0.00019, step time: 0.01143,
epoch: [4], step: [575/1581], batch loss: 0.68363, batch accuracy: 68.75, data load time: 0.00285, step time: 0.01222,
epoch: [4], step: [875/1581], batch loss: 0.37704, batch accuracy: 87.50, data load time: 0.00022, step time: 0.01151,
epoch: [4], step: [1175/1581], batch loss: 0.68997, batch accuracy: 71.88, data load time: 0.00018, step time: 0.01141,
epoch: [4], step: [1475/1581], batch loss: 0.64107, batch accuracy: 65.62, data load time: 0.00017, step time: 0.01142,
validation loss: 1.00987, accuracy: 68.47, class_accuracy: [79.66101694915254, 78.94736842105263, 64.95726495726495, 55.75221238938053, 81.35593220338983, 74.31192660550458, 94.28571428571429, 78.76106194690266, 52.04081632653061, 47.45762711864407]
class_avg: 70.75309412035367
epoch: [5], step: [194/1581], batch loss: 0.60094, batch accuracy: 84.38, data load time: 0.00017, step time: 0.01140,
epoch: [5], step: [494/1581], batch loss: 0.74708, batch accuracy: 68.75, data load time: 0.00017, step time: 0.01142,
epoch: [5], step: [794/1581], batch loss: 0.52597, batch accuracy: 84.38, data load time: 0.00016, step time: 0.01143,
epoch: [5], step: [1094/1581], batch loss: 0.48218, batch accuracy: 87.50, data load time: 0.00017, step time: 0.01141,
epoch: [5], step: [1394/1581], batch loss: 0.74401, batch accuracy: 78.12, data load time: 0.00210, step time: 0.01211,
epoch: [6], step: [113/1581], batch loss: 1.14913, batch accuracy: 68.75, data load time: 0.00019, step time: 0.01922,
epoch: [6], step: [413/1581], batch loss: 0.66330, batch accuracy: 71.88, data load time: 0.00023, step time: 0.01141,
epoch: [6], step: [713/1581], batch loss: 0.65131, batch accuracy: 78.12, data load time: 0.00018, step time: 0.01141,
epoch: [6], step: [1013/1581], batch loss: 0.65219, batch accuracy: 75.00, data load time: 0.00018, step time: 0.01142,
epoch: [6], step: [1313/1581], batch loss: 0.66535, batch accuracy: 84.38, data load time: 0.00017, step time: 0.01143,
epoch: [7], step: [32/1581], batch loss: 0.60283, batch accuracy: 81.25, data load time: 0.00016, step time: 0.01143,
epoch: [7], step: [332/1581], batch loss: 0.57820, batch accuracy: 71.88, data load time: 0.00017, step time: 0.01144,
epoch: [7], step: [632/1581], batch loss: 0.32006, batch accuracy: 93.75, data load time: 0.00017, step time: 0.01141,
epoch: [7], step: [932/1581], batch loss: 0.63869, batch accuracy: 81.25, data load time: 0.00017, step time: 0.02201,
epoch: [7], step: [1232/1581], batch loss: 0.24956, batch accuracy: 84.38, data load time: 0.00017, step time: 0.01143,
epoch: [7], step: [1532/1581], batch loss: 0.56498, batch accuracy: 84.38, data load time: 0.00014, step time: 0.01141,
epoch: [8], step: [251/1581], batch loss: 0.22754, batch accuracy: 87.50, data load time: 0.00017, step time: 0.01141,
epoch: [8], step: [551/1581], batch loss: 0.51535, batch accuracy: 78.12, data load time: 0.00019, step time: 0.01146,
epoch: [8], step: [851/1581], batch loss: 0.41872, batch accuracy: 90.62, data load time: 0.00019, step time: 0.01144,
epoch: [8], step: [1151/1581], batch loss: 0.71492, batch accuracy: 78.12, data load time: 0.00017, step time: 0.01141,
epoch: [8], step: [1451/1581], batch loss: 0.40853, batch accuracy: 84.38, data load time: 0.00017, step time: 0.01140,
epoch: [9], step: [170/1581], batch loss: 0.60141, batch accuracy: 81.25, data load time: 0.00017, step time: 0.01141,
epoch: [9], step: [470/1581], batch loss: 0.55180, batch accuracy: 84.38, data load time: 0.00017, step time: 0.01143,
epoch: [9], step: [770/1581], batch loss: 0.31749, batch accuracy: 90.62, data load time: 0.00017, step time: 0.01141,
epoch: [9], step: [1070/1581], batch loss: 0.30361, batch accuracy: 90.62, data load time: 0.00017, step time: 0.01365,
epoch: [9], step: [1370/1581], batch loss: 0.49903, batch accuracy: 75.00, data load time: 0.00017, step time: 0.01141,
validation loss: 0.82024, accuracy: 74.41, class_accuracy: [77.96610169491525, 92.10526315789474, 60.68376068376068, 72.56637168141593, 83.05084745762711, 56.88073394495413, 100.0, 88.49557522123894, 55.10204081632653, 83.05084745762711]
class_avg: 76.99015421157604
epoch: [10], step: [89/1581], batch loss: 0.24991, batch accuracy: 90.62, data load time: 0.00018, step time: 0.01818,
epoch: [10], step: [389/1581], batch loss: 0.41735, batch accuracy: 81.25, data load time: 0.00020, step time: 0.01147,
epoch: [10], step: [689/1581], batch loss: 0.13054, batch accuracy: 93.75, data load time: 0.00017, step time: 0.02261,
epoch: [10], step: [989/1581], batch loss: 0.14716, batch accuracy: 100.00, data load time: 0.00017, step time: 0.01143,
epoch: [10], step: [1289/1581], batch loss: 0.51764, batch accuracy: 78.12, data load time: 0.00018, step time: 0.01142,
epoch: [11], step: [8/1581], batch loss: 0.58582, batch accuracy: 78.12, data load time: 0.00017, step time: 0.01141,
epoch: [11], step: [308/1581], batch loss: 0.56124, batch accuracy: 81.25, data load time: 0.00022, step time: 0.01148,
epoch: [11], step: [608/1581], batch loss: 0.19590, batch accuracy: 96.88, data load time: 0.00017, step time: 0.01142,
epoch: [11], step: [908/1581], batch loss: 0.23381, batch accuracy: 90.62, data load time: 0.00237, step time: 0.01152,
epoch: [11], step: [1208/1581], batch loss: 0.29080, batch accuracy: 90.62, data load time: 0.00017, step time: 0.01140,
epoch: [11], step: [1508/1581], batch loss: 0.33410, batch accuracy: 90.62, data load time: 0.00018, step time: 0.01141,
epoch: [12], step: [227/1581], batch loss: 0.48676, batch accuracy: 84.38, data load time: 0.00022, step time: 0.01143,
epoch: [12], step: [527/1581], batch loss: 0.21346, batch accuracy: 96.88, data load time: 0.00017, step time: 0.01303,
epoch: [12], step: [827/1581], batch loss: 0.28784, batch accuracy: 84.38, data load time: 0.01020, step time: 0.01148,
epoch: [12], step: [1127/1581], batch loss: 0.19497, batch accuracy: 96.88, data load time: 0.00221, step time: 0.01170,
epoch: [12], step: [1427/1581], batch loss: 0.21468, batch accuracy: 93.75, data load time: 0.00018, step time: 0.01141,
epoch: [13], step: [146/1581], batch loss: 0.28535, batch accuracy: 81.25, data load time: 0.00017, step time: 0.01148,
epoch: [13], step: [446/1581], batch loss: 0.19996, batch accuracy: 96.88, data load time: 0.00019, step time: 0.01146,
epoch: [13], step: [746/1581], batch loss: 0.23798, batch accuracy: 87.50, data load time: 0.00017, step time: 0.01142,
epoch: [13], step: [1046/1581], batch loss: 0.28184, batch accuracy: 93.75, data load time: 0.00017, step time: 0.01141,
epoch: [13], step: [1346/1581], batch loss: 0.27865, batch accuracy: 93.75, data load time: 0.00020, step time: 0.01148,
epoch: [14], step: [65/1581], batch loss: 0.32006, batch accuracy: 87.50, data load time: 0.00017, step time: 0.01141,
epoch: [14], step: [365/1581], batch loss: 0.22441, batch accuracy: 93.75, data load time: 0.00017, step time: 0.01143,
epoch: [14], step: [665/1581], batch loss: 0.38598, batch accuracy: 84.38, data load time: 0.00017, step time: 0.01143,
epoch: [14], step: [965/1581], batch loss: 0.25586, batch accuracy: 93.75, data load time: 0.00017, step time: 0.01287,
epoch: [14], step: [1265/1581], batch loss: 0.30799, batch accuracy: 87.50, data load time: 0.00017, step time: 0.01140,
epoch: [14], step: [1565/1581], batch loss: 0.19776, batch accuracy: 100.00, data load time: 0.00014, step time: 0.01140,
validation loss: 0.78198, accuracy: 74.31, class_accuracy: [62.71186440677966, 92.10526315789474, 79.48717948717949, 73.45132743362832, 84.7457627118644, 57.79816513761468, 97.14285714285714, 88.49557522123894, 57.142857142857146, 74.57627118644068]
class_avg: 76.76571230283551
epoch: [15], step: [284/1581], batch loss: 0.14564, batch accuracy: 96.88, data load time: 0.00024, step time: 0.01142,
epoch: [15], step: [584/1581], batch loss: 0.20494, batch accuracy: 93.75, data load time: 0.00022, step time: 0.01154,
epoch: [15], step: [884/1581], batch loss: 0.27488, batch accuracy: 87.50, data load time: 0.00017, step time: 0.01141,
epoch: [15], step: [1184/1581], batch loss: 0.27666, batch accuracy: 93.75, data load time: 0.00018, step time: 0.01143,
epoch: [15], step: [1484/1581], batch loss: 0.14619, batch accuracy: 90.62, data load time: 0.00217, step time: 0.01148,
epoch: [16], step: [203/1581], batch loss: 0.28168, batch accuracy: 90.62, data load time: 0.00018, step time: 0.01141,
epoch: [16], step: [503/1581], batch loss: 0.34009, batch accuracy: 87.50, data load time: 0.00017, step time: 0.01139,
