Using CUDA...
Writing logs to logs/CNN_bn_epochs=50_dropout=0.5_bs=32_optim=SGD_decay=0.1_lr=0.001_momentum=0.9_mode=MC_run_0
epoch: [0], step: [299/1581], batch loss: 2.01417, batch accuracy: 25.00, data load time: 0.00019, step time: 0.00727,
epoch: [0], step: [599/1581], batch loss: 1.90603, batch accuracy: 25.00, data load time: 0.00015, step time: 0.00725,
epoch: [0], step: [899/1581], batch loss: 1.93374, batch accuracy: 43.75, data load time: 0.00161, step time: 0.00724,
epoch: [0], step: [1199/1581], batch loss: 1.83032, batch accuracy: 46.88, data load time: 0.00016, step time: 0.00722,
epoch: [0], step: [1499/1581], batch loss: 1.98107, batch accuracy: 25.00, data load time: 0.00015, step time: 0.01948,
epoch: [1], step: [218/1581], batch loss: 1.83403, batch accuracy: 31.25, data load time: 0.00274, step time: 0.00775,
epoch: [1], step: [518/1581], batch loss: 1.75628, batch accuracy: 31.25, data load time: 0.00014, step time: 0.00725,
epoch: [1], step: [818/1581], batch loss: 1.78357, batch accuracy: 34.38, data load time: 0.00014, step time: 0.00725,
epoch: [1], step: [1118/1581], batch loss: 1.89260, batch accuracy: 34.38, data load time: 0.00180, step time: 0.00723,
epoch: [1], step: [1418/1581], batch loss: 2.07497, batch accuracy: 25.00, data load time: 0.00014, step time: 0.00724,
epoch: [2], step: [137/1581], batch loss: 1.81244, batch accuracy: 31.25, data load time: 0.00014, step time: 0.00934,
epoch: [2], step: [437/1581], batch loss: 1.78916, batch accuracy: 31.25, data load time: 0.00217, step time: 0.00724,
epoch: [2], step: [737/1581], batch loss: 1.48572, batch accuracy: 40.62, data load time: 0.00014, step time: 0.00723,
epoch: [2], step: [1037/1581], batch loss: 1.53249, batch accuracy: 34.38, data load time: 0.00017, step time: 0.00727,
epoch: [2], step: [1337/1581], batch loss: 1.77099, batch accuracy: 28.12, data load time: 0.00014, step time: 0.00723,
epoch: [3], step: [56/1581], batch loss: 1.66369, batch accuracy: 37.50, data load time: 0.00013, step time: 0.00725,
epoch: [3], step: [356/1581], batch loss: 1.58344, batch accuracy: 43.75, data load time: 0.00015, step time: 0.00725,
epoch: [3], step: [656/1581], batch loss: 1.69115, batch accuracy: 50.00, data load time: 0.00227, step time: 0.00752,
epoch: [3], step: [956/1581], batch loss: 1.84373, batch accuracy: 37.50, data load time: 0.00014, step time: 0.00724,
epoch: [3], step: [1256/1581], batch loss: 1.33920, batch accuracy: 59.38, data load time: 0.00015, step time: 0.00724,
