Using CUDA...
Writing logs to logs/CNN_bn_epochs=50_dropout=0.5_bs=32_optim=SGD_decay=0.1_lr=0.001_momentum=0.9_mode=MLMC_run_0
epoch: [0], step: [299/1581], batch loss: 2.08035, batch accuracy: 9.38, data load time: 0.00029, step time: 0.01158,
epoch: [0], step: [599/1581], batch loss: 1.93254, batch accuracy: 31.25, data load time: 0.00025, step time: 0.01160,
epoch: [0], step: [899/1581], batch loss: 1.92495, batch accuracy: 28.12, data load time: 0.00037, step time: 0.01192,
epoch: [0], step: [1199/1581], batch loss: 1.64806, batch accuracy: 37.50, data load time: 0.00026, step time: 0.01157,
epoch: [0], step: [1499/1581], batch loss: 1.88654, batch accuracy: 18.75, data load time: 0.00026, step time: 0.01161,
epoch: [1], step: [218/1581], batch loss: 1.96423, batch accuracy: 31.25, data load time: 0.00042, step time: 0.01201,
epoch: [1], step: [518/1581], batch loss: 1.59608, batch accuracy: 46.88, data load time: 0.00024, step time: 0.01159,
epoch: [1], step: [818/1581], batch loss: 1.59549, batch accuracy: 46.88, data load time: 0.00025, step time: 0.01157,
epoch: [1], step: [1118/1581], batch loss: 1.64253, batch accuracy: 40.62, data load time: 0.00026, step time: 0.01158,
epoch: [1], step: [1418/1581], batch loss: 1.72451, batch accuracy: 50.00, data load time: 0.00025, step time: 0.01161,
epoch: [2], step: [137/1581], batch loss: 1.48001, batch accuracy: 43.75, data load time: 0.00025, step time: 0.01160,
epoch: [2], step: [437/1581], batch loss: 1.68999, batch accuracy: 34.38, data load time: 0.00025, step time: 0.01158,
epoch: [2], step: [737/1581], batch loss: 1.39820, batch accuracy: 40.62, data load time: 0.00033, step time: 0.01158,
epoch: [2], step: [1037/1581], batch loss: 1.59581, batch accuracy: 53.12, data load time: 0.00032, step time: 0.01158,
epoch: [2], step: [1337/1581], batch loss: 1.53398, batch accuracy: 46.88, data load time: 0.00027, step time: 0.01183,
epoch: [3], step: [56/1581], batch loss: 1.57846, batch accuracy: 43.75, data load time: 0.00032, step time: 0.01158,
epoch: [3], step: [356/1581], batch loss: 1.92307, batch accuracy: 34.38, data load time: 0.00024, step time: 0.01193,
epoch: [3], step: [656/1581], batch loss: 1.62786, batch accuracy: 34.38, data load time: 0.00035, step time: 0.01198,
epoch: [3], step: [956/1581], batch loss: 1.64820, batch accuracy: 37.50, data load time: 0.00025, step time: 0.01181,
epoch: [3], step: [1256/1581], batch loss: 1.53324, batch accuracy: 53.12, data load time: 0.00023, step time: 0.01176,
epoch: [3], step: [1556/1581], batch loss: 1.54375, batch accuracy: 28.12, data load time: 0.00014, step time: 0.01185,
epoch: [4], step: [275/1581], batch loss: 1.52004, batch accuracy: 53.12, data load time: 0.00024, step time: 0.01161,
epoch: [4], step: [575/1581], batch loss: 1.36090, batch accuracy: 46.88, data load time: 0.00353, step time: 0.01163,
epoch: [4], step: [875/1581], batch loss: 1.76203, batch accuracy: 40.62, data load time: 0.00023, step time: 0.01170,
epoch: [4], step: [1175/1581], batch loss: 1.60335, batch accuracy: 43.75, data load time: 0.00026, step time: 0.01201,
epoch: [4], step: [1475/1581], batch loss: 1.70603, batch accuracy: 40.62, data load time: 0.00373, step time: 0.01367,
validation loss: 1.63595, accuracy: 52.92, class_accuracy: [86.44067796610169, 71.05263157894737, 61.53846153846154, 51.32743362831859, 41.52542372881356, 1.834862385321101, 94.28571428571429, 69.02654867256638, 48.97959183673469, 40.67796610169491]
class_avg: 56.66893117226741
epoch: [5], step: [194/1581], batch loss: 1.54114, batch accuracy: 50.00, data load time: 0.00032, step time: 0.01159,
epoch: [5], step: [494/1581], batch loss: 1.77789, batch accuracy: 25.00, data load time: 0.00028, step time: 0.01195,
epoch: [5], step: [794/1581], batch loss: 1.43328, batch accuracy: 43.75, data load time: 0.00024, step time: 0.01181,
epoch: [5], step: [1094/1581], batch loss: 1.56854, batch accuracy: 37.50, data load time: 0.00032, step time: 0.01179,
epoch: [5], step: [1394/1581], batch loss: 1.25808, batch accuracy: 56.25, data load time: 0.00024, step time: 0.01193,
epoch: [6], step: [113/1581], batch loss: 1.80835, batch accuracy: 25.00, data load time: 0.00023, step time: 0.01281,
epoch: [6], step: [413/1581], batch loss: 1.34419, batch accuracy: 59.38, data load time: 0.00024, step time: 0.01171,
epoch: [6], step: [713/1581], batch loss: 1.54040, batch accuracy: 43.75, data load time: 0.00024, step time: 0.01217,
epoch: [6], step: [1013/1581], batch loss: 1.45795, batch accuracy: 50.00, data load time: 0.00442, step time: 0.01226,
epoch: [6], step: [1313/1581], batch loss: 1.43590, batch accuracy: 46.88, data load time: 0.00026, step time: 0.01191,
epoch: [7], step: [32/1581], batch loss: 1.44924, batch accuracy: 50.00, data load time: 0.00369, step time: 0.01291,
epoch: [7], step: [332/1581], batch loss: 1.37139, batch accuracy: 50.00, data load time: 0.00030, step time: 0.01180,
epoch: [7], step: [632/1581], batch loss: 1.29794, batch accuracy: 56.25, data load time: 0.00024, step time: 0.01206,
epoch: [7], step: [932/1581], batch loss: 1.49453, batch accuracy: 46.88, data load time: 0.00023, step time: 0.01184,
