Using CUDA...
Writing logs to logs/CNN_bn_epochs=50_dropout=0.5_bs=32_optim=SGD_decay=0.001_lr=0.001_momentum=0.9_mode=MC_run_5
epoch: [0], step: [299/1581], batch loss: 2.04166, batch accuracy: 31.25, data load time: 0.00014, step time: 0.00820,
epoch: [0], step: [599/1581], batch loss: 1.77928, batch accuracy: 31.25, data load time: 0.00015, step time: 0.00848,
epoch: [0], step: [899/1581], batch loss: 1.74966, batch accuracy: 34.38, data load time: 0.00014, step time: 0.00724,
epoch: [0], step: [1199/1581], batch loss: 1.10819, batch accuracy: 56.25, data load time: 0.00015, step time: 0.00973,
epoch: [0], step: [1499/1581], batch loss: 1.70365, batch accuracy: 28.12, data load time: 0.00017, step time: 0.00747,
epoch: [1], step: [218/1581], batch loss: 1.63676, batch accuracy: 46.88, data load time: 0.00015, step time: 0.00724,
epoch: [1], step: [518/1581], batch loss: 1.00881, batch accuracy: 65.62, data load time: 0.00020, step time: 0.00724,
epoch: [1], step: [818/1581], batch loss: 1.51139, batch accuracy: 53.12, data load time: 0.00024, step time: 0.00741,
epoch: [1], step: [1118/1581], batch loss: 1.23750, batch accuracy: 46.88, data load time: 0.00020, step time: 0.00723,
epoch: [1], step: [1418/1581], batch loss: 1.06376, batch accuracy: 62.50, data load time: 0.00016, step time: 0.00891,
epoch: [2], step: [137/1581], batch loss: 1.32047, batch accuracy: 53.12, data load time: 0.00014, step time: 0.00722,
epoch: [2], step: [437/1581], batch loss: 1.49797, batch accuracy: 37.50, data load time: 0.00015, step time: 0.00722,
epoch: [2], step: [737/1581], batch loss: 1.63202, batch accuracy: 50.00, data load time: 0.00022, step time: 0.00724,
epoch: [2], step: [1037/1581], batch loss: 0.98393, batch accuracy: 53.12, data load time: 0.00017, step time: 0.00724,
epoch: [2], step: [1337/1581], batch loss: 0.73700, batch accuracy: 65.62, data load time: 0.00224, step time: 0.00730,
epoch: [3], step: [56/1581], batch loss: 1.07870, batch accuracy: 59.38, data load time: 0.00013, step time: 0.00723,
epoch: [3], step: [356/1581], batch loss: 0.94538, batch accuracy: 68.75, data load time: 0.00199, step time: 0.00723,
epoch: [3], step: [656/1581], batch loss: 1.13256, batch accuracy: 56.25, data load time: 0.00192, step time: 0.00799,
epoch: [3], step: [956/1581], batch loss: 1.16902, batch accuracy: 53.12, data load time: 0.00014, step time: 0.01715,
epoch: [3], step: [1256/1581], batch loss: 0.97108, batch accuracy: 71.88, data load time: 0.00183, step time: 0.00809,
epoch: [3], step: [1556/1581], batch loss: 0.85677, batch accuracy: 68.75, data load time: 0.00012, step time: 0.00722,
epoch: [4], step: [275/1581], batch loss: 0.68577, batch accuracy: 71.88, data load time: 0.00250, step time: 0.00804,
epoch: [4], step: [575/1581], batch loss: 0.97778, batch accuracy: 56.25, data load time: 0.00014, step time: 0.00724,
epoch: [4], step: [875/1581], batch loss: 0.99955, batch accuracy: 65.62, data load time: 0.00015, step time: 0.00722,
epoch: [4], step: [1175/1581], batch loss: 0.76965, batch accuracy: 78.12, data load time: 0.00014, step time: 0.00723,
epoch: [4], step: [1475/1581], batch loss: 0.84057, batch accuracy: 78.12, data load time: 0.00241, step time: 0.00739,
