Using CUDA...
Writing logs to logs/CNN_bn_epochs=50_dropout=0.5_bs=32_optim=SGD_decay=0.01_lr=0.001_momentum=0.9_mode=MLMC_run_3
epoch: [0], step: [299/1581], batch loss: 2.34680, batch accuracy: 18.75, data load time: 0.00349, step time: 0.01161,
epoch: [0], step: [599/1581], batch loss: 1.46328, batch accuracy: 46.88, data load time: 0.01067, step time: 0.01413,
epoch: [0], step: [899/1581], batch loss: 1.34711, batch accuracy: 43.75, data load time: 0.01107, step time: 0.01389,
epoch: [0], step: [1199/1581], batch loss: 1.29769, batch accuracy: 34.38, data load time: 0.00023, step time: 0.02033,
epoch: [0], step: [1499/1581], batch loss: 1.29831, batch accuracy: 43.75, data load time: 0.00024, step time: 0.02823,
epoch: [1], step: [218/1581], batch loss: 1.11922, batch accuracy: 78.12, data load time: 0.00027, step time: 0.02009,
epoch: [1], step: [518/1581], batch loss: 0.99083, batch accuracy: 65.62, data load time: 0.00025, step time: 0.01840,
epoch: [1], step: [818/1581], batch loss: 1.05389, batch accuracy: 59.38, data load time: 0.00023, step time: 0.02576,
epoch: [1], step: [1118/1581], batch loss: 0.85799, batch accuracy: 65.62, data load time: 0.00025, step time: 0.01364,
epoch: [1], step: [1418/1581], batch loss: 1.01046, batch accuracy: 56.25, data load time: 0.01049, step time: 0.01886,
epoch: [2], step: [137/1581], batch loss: 1.13877, batch accuracy: 56.25, data load time: 0.00024, step time: 0.02065,
epoch: [2], step: [437/1581], batch loss: 1.22418, batch accuracy: 62.50, data load time: 0.00028, step time: 0.02237,
epoch: [2], step: [737/1581], batch loss: 0.66246, batch accuracy: 75.00, data load time: 0.00025, step time: 0.01845,
epoch: [2], step: [1037/1581], batch loss: 1.36404, batch accuracy: 62.50, data load time: 0.01097, step time: 0.01249,
epoch: [2], step: [1337/1581], batch loss: 1.62083, batch accuracy: 50.00, data load time: 0.00024, step time: 0.01273,
epoch: [3], step: [56/1581], batch loss: 0.92840, batch accuracy: 68.75, data load time: 0.00027, step time: 0.02209,
epoch: [3], step: [356/1581], batch loss: 0.94565, batch accuracy: 59.38, data load time: 0.00051, step time: 0.01802,
epoch: [3], step: [656/1581], batch loss: 1.00352, batch accuracy: 62.50, data load time: 0.01694, step time: 0.01666,
epoch: [3], step: [956/1581], batch loss: 0.91124, batch accuracy: 65.62, data load time: 0.00027, step time: 0.01835,
epoch: [3], step: [1256/1581], batch loss: 0.72111, batch accuracy: 75.00, data load time: 0.00025, step time: 0.02111,
epoch: [3], step: [1556/1581], batch loss: 0.66649, batch accuracy: 78.12, data load time: 0.00021, step time: 0.01574,
epoch: [4], step: [275/1581], batch loss: 0.83600, batch accuracy: 68.75, data load time: 0.00025, step time: 0.02747,
epoch: [4], step: [575/1581], batch loss: 0.89497, batch accuracy: 68.75, data load time: 0.00025, step time: 0.01156,
epoch: [4], step: [875/1581], batch loss: 1.55428, batch accuracy: 59.38, data load time: 0.00025, step time: 0.02114,
