Using CUDA...
Writing logs to logs/CNN_bn_epochs=50_dropout=0.5_bs=32_optim=SGD_decay=1e-06_lr=0.001_momentum=0.9_mode=MC_run_0
epoch: [0], step: [299/1581], batch loss: 2.33149, batch accuracy: 31.25, data load time: 0.00022, step time: 0.01056,
epoch: [0], step: [599/1581], batch loss: 2.00729, batch accuracy: 28.12, data load time: 0.00034, step time: 0.01106,
epoch: [0], step: [899/1581], batch loss: 1.52874, batch accuracy: 46.88, data load time: 0.00023, step time: 0.00834,
epoch: [0], step: [1199/1581], batch loss: 1.85810, batch accuracy: 31.25, data load time: 0.00038, step time: 0.00897,
epoch: [0], step: [1499/1581], batch loss: 1.43822, batch accuracy: 50.00, data load time: 0.00282, step time: 0.01004,
epoch: [1], step: [218/1581], batch loss: 1.45711, batch accuracy: 53.12, data load time: 0.00021, step time: 0.01205,
epoch: [1], step: [518/1581], batch loss: 1.76812, batch accuracy: 25.00, data load time: 0.00028, step time: 0.00825,
epoch: [1], step: [818/1581], batch loss: 1.57060, batch accuracy: 37.50, data load time: 0.00023, step time: 0.01455,
epoch: [1], step: [1118/1581], batch loss: 0.94741, batch accuracy: 68.75, data load time: 0.00205, step time: 0.00940,
epoch: [1], step: [1418/1581], batch loss: 1.19404, batch accuracy: 53.12, data load time: 0.00024, step time: 0.01007,
epoch: [2], step: [137/1581], batch loss: 1.04086, batch accuracy: 62.50, data load time: 0.00025, step time: 0.00799,
epoch: [2], step: [437/1581], batch loss: 1.31356, batch accuracy: 53.12, data load time: 0.00034, step time: 0.00823,
epoch: [2], step: [737/1581], batch loss: 1.11298, batch accuracy: 59.38, data load time: 0.00180, step time: 0.00861,
epoch: [2], step: [1037/1581], batch loss: 1.22874, batch accuracy: 56.25, data load time: 0.00048, step time: 0.00814,
epoch: [2], step: [1337/1581], batch loss: 0.78227, batch accuracy: 71.88, data load time: 0.00024, step time: 0.00836,
epoch: [3], step: [56/1581], batch loss: 1.01537, batch accuracy: 65.62, data load time: 0.00382, step time: 0.01191,
epoch: [3], step: [356/1581], batch loss: 0.75439, batch accuracy: 59.38, data load time: 0.00029, step time: 0.00836,
epoch: [3], step: [656/1581], batch loss: 1.08878, batch accuracy: 59.38, data load time: 0.00029, step time: 0.00839,
epoch: [3], step: [956/1581], batch loss: 0.93033, batch accuracy: 65.62, data load time: 0.00416, step time: 0.00877,
epoch: [3], step: [1256/1581], batch loss: 1.23653, batch accuracy: 62.50, data load time: 0.00023, step time: 0.00806,
epoch: [3], step: [1556/1581], batch loss: 0.74643, batch accuracy: 75.00, data load time: 0.00011, step time: 0.00731,
epoch: [4], step: [275/1581], batch loss: 0.63230, batch accuracy: 68.75, data load time: 0.00034, step time: 0.00827,
epoch: [4], step: [575/1581], batch loss: 0.76837, batch accuracy: 78.12, data load time: 0.00024, step time: 0.00800,
epoch: [4], step: [875/1581], batch loss: 0.62713, batch accuracy: 65.62, data load time: 0.00301, step time: 0.00966,
epoch: [4], step: [1175/1581], batch loss: 0.74333, batch accuracy: 78.12, data load time: 0.00023, step time: 0.00835,
epoch: [4], step: [1475/1581], batch loss: 0.69927, batch accuracy: 75.00, data load time: 0.00296, step time: 0.00945,
validation loss: 1.19086, accuracy: 63.87, class_accuracy: [68.64406779661017, 71.05263157894737, 67.52136752136752, 48.67256637168141, 66.94915254237289, 67.88990825688073, 94.28571428571429, 90.26548672566372, 39.795918367346935, 46.610169491525426]
class_avg: 66.16869829381105
epoch: [5], step: [194/1581], batch loss: 1.07508, batch accuracy: 65.62, data load time: 0.00022, step time: 0.00807,
epoch: [5], step: [494/1581], batch loss: 0.55902, batch accuracy: 78.12, data load time: 0.00024, step time: 0.00908,
epoch: [5], step: [794/1581], batch loss: 0.70245, batch accuracy: 71.88, data load time: 0.00032, step time: 0.00820,
epoch: [5], step: [1094/1581], batch loss: 1.40313, batch accuracy: 53.12, data load time: 0.00298, step time: 0.00945,
epoch: [5], step: [1394/1581], batch loss: 0.72068, batch accuracy: 75.00, data load time: 0.00024, step time: 0.00901,
epoch: [6], step: [113/1581], batch loss: 0.70782, batch accuracy: 62.50, data load time: 0.00033, step time: 0.00810,
epoch: [6], step: [413/1581], batch loss: 0.77427, batch accuracy: 65.62, data load time: 0.00023, step time: 0.01451,
epoch: [6], step: [713/1581], batch loss: 0.83754, batch accuracy: 71.88, data load time: 0.00029, step time: 0.00814,
epoch: [6], step: [1013/1581], batch loss: 0.83675, batch accuracy: 78.12, data load time: 0.00033, step time: 0.00887,
epoch: [6], step: [1313/1581], batch loss: 0.97787, batch accuracy: 68.75, data load time: 0.00022, step time: 0.00828,
epoch: [7], step: [32/1581], batch loss: 0.93091, batch accuracy: 65.62, data load time: 0.00020, step time: 0.01439,
epoch: [7], step: [332/1581], batch loss: 0.61295, batch accuracy: 75.00, data load time: 0.00066, step time: 0.01859,
epoch: [7], step: [632/1581], batch loss: 0.75712, batch accuracy: 81.25, data load time: 0.00023, step time: 0.00813,
epoch: [7], step: [932/1581], batch loss: 1.01702, batch accuracy: 56.25, data load time: 0.00027, step time: 0.00957,
epoch: [7], step: [1232/1581], batch loss: 0.96100, batch accuracy: 65.62, data load time: 0.00037, step time: 0.01199,
epoch: [7], step: [1532/1581], batch loss: 0.60843, batch accuracy: 71.88, data load time: 0.00017, step time: 0.00802,
epoch: [8], step: [251/1581], batch loss: 0.83739, batch accuracy: 68.75, data load time: 0.00023, step time: 0.01241,
epoch: [8], step: [551/1581], batch loss: 0.79627, batch accuracy: 68.75, data load time: 0.00023, step time: 0.01258,
epoch: [8], step: [851/1581], batch loss: 0.61172, batch accuracy: 84.38, data load time: 0.00031, step time: 0.00991,
epoch: [8], step: [1151/1581], batch loss: 0.79288, batch accuracy: 75.00, data load time: 0.00021, step time: 0.00865,
epoch: [8], step: [1451/1581], batch loss: 0.56838, batch accuracy: 78.12, data load time: 0.00031, step time: 0.00825,
epoch: [9], step: [170/1581], batch loss: 0.73689, batch accuracy: 75.00, data load time: 0.00026, step time: 0.00824,
epoch: [9], step: [470/1581], batch loss: 1.45062, batch accuracy: 56.25, data load time: 0.00023, step time: 0.00850,
epoch: [9], step: [770/1581], batch loss: 0.57708, batch accuracy: 81.25, data load time: 0.00037, step time: 0.00966,
epoch: [9], step: [1070/1581], batch loss: 0.66403, batch accuracy: 81.25, data load time: 0.00021, step time: 0.00847,
epoch: [9], step: [1370/1581], batch loss: 0.89584, batch accuracy: 71.88, data load time: 0.00023, step time: 0.00955,
validation loss: 0.94522, accuracy: 71.14, class_accuracy: [78.8135593220339, 78.94736842105263, 68.37606837606837, 57.52212389380531, 60.16949152542373, 68.80733944954129, 97.14285714285714, 95.57522123893806, 59.183673469387756, 68.64406779661017]
class_avg: 73.31817706357184
