Using CUDA...
Writing logs to logs/CNN_bn_epochs=50_dropout=0.5_bs=32_optim=Adam_decay=0.0001_lr=0.001_momentum=0.9_mode=MLMC_run_0
epoch: [0], step: [299/1581], batch loss: 1.47310, batch accuracy: 37.50, data load time: 0.00026, step time: 0.03076,
epoch: [0], step: [599/1581], batch loss: 1.39553, batch accuracy: 40.62, data load time: 0.00027, step time: 0.02334,
epoch: [0], step: [899/1581], batch loss: 1.11849, batch accuracy: 59.38, data load time: 0.00027, step time: 0.01388,
epoch: [0], step: [1199/1581], batch loss: 0.88316, batch accuracy: 65.62, data load time: 0.00918, step time: 0.02114,
epoch: [0], step: [1499/1581], batch loss: 1.15826, batch accuracy: 59.38, data load time: 0.00028, step time: 0.01392,
epoch: [1], step: [218/1581], batch loss: 1.00635, batch accuracy: 65.62, data load time: 0.00025, step time: 0.01390,
epoch: [1], step: [518/1581], batch loss: 1.05481, batch accuracy: 62.50, data load time: 0.00029, step time: 0.01655,
epoch: [1], step: [818/1581], batch loss: 0.46404, batch accuracy: 81.25, data load time: 0.00026, step time: 0.01388,
epoch: [1], step: [1118/1581], batch loss: 0.66904, batch accuracy: 71.88, data load time: 0.00025, step time: 0.01388,
epoch: [1], step: [1418/1581], batch loss: 0.47798, batch accuracy: 87.50, data load time: 0.00027, step time: 0.02275,
epoch: [2], step: [137/1581], batch loss: 0.67324, batch accuracy: 75.00, data load time: 0.00030, step time: 0.02185,
epoch: [2], step: [437/1581], batch loss: 0.59493, batch accuracy: 81.25, data load time: 0.00892, step time: 0.01497,
epoch: [2], step: [737/1581], batch loss: 0.49812, batch accuracy: 81.25, data load time: 0.00036, step time: 0.01387,
epoch: [2], step: [1037/1581], batch loss: 0.41335, batch accuracy: 81.25, data load time: 0.00025, step time: 0.03042,
epoch: [2], step: [1337/1581], batch loss: 0.47637, batch accuracy: 93.75, data load time: 0.00027, step time: 0.01389,
epoch: [3], step: [56/1581], batch loss: 0.74746, batch accuracy: 71.88, data load time: 0.00026, step time: 0.01651,
epoch: [3], step: [356/1581], batch loss: 0.73080, batch accuracy: 78.12, data load time: 0.00027, step time: 0.02255,
epoch: [3], step: [656/1581], batch loss: 0.19905, batch accuracy: 93.75, data load time: 0.00027, step time: 0.03060,
epoch: [3], step: [956/1581], batch loss: 0.47590, batch accuracy: 71.88, data load time: 0.00027, step time: 0.01390,
epoch: [3], step: [1256/1581], batch loss: 0.44403, batch accuracy: 81.25, data load time: 0.00025, step time: 0.01505,
epoch: [3], step: [1556/1581], batch loss: 0.28892, batch accuracy: 90.62, data load time: 0.00013, step time: 0.01379,
epoch: [4], step: [275/1581], batch loss: 0.40273, batch accuracy: 84.38, data load time: 0.00025, step time: 0.01387,
epoch: [4], step: [575/1581], batch loss: 0.27817, batch accuracy: 93.75, data load time: 0.00027, step time: 0.02371,
epoch: [4], step: [875/1581], batch loss: 0.20162, batch accuracy: 93.75, data load time: 0.00026, step time: 0.03075,
epoch: [4], step: [1175/1581], batch loss: 0.38693, batch accuracy: 81.25, data load time: 0.00032, step time: 0.01387,
epoch: [4], step: [1475/1581], batch loss: 0.32827, batch accuracy: 90.62, data load time: 0.00379, step time: 0.01563,
validation loss: 0.96613, accuracy: 70.01, class_accuracy: [46.610169491525426, 92.10526315789474, 81.19658119658119, 76.10619469026548, 63.559322033898304, 50.45871559633027, 94.28571428571429, 99.11504424778761, 48.97959183673469, 76.27118644067797]
class_avg: 72.86877829774099
epoch: [5], step: [194/1581], batch loss: 0.39254, batch accuracy: 84.38, data load time: 0.00029, step time: 0.01392,
epoch: [5], step: [494/1581], batch loss: 0.12456, batch accuracy: 96.88, data load time: 0.00025, step time: 0.03099,
epoch: [5], step: [794/1581], batch loss: 0.16685, batch accuracy: 100.00, data load time: 0.00029, step time: 0.01390,
epoch: [5], step: [1094/1581], batch loss: 0.61281, batch accuracy: 78.12, data load time: 0.00040, step time: 0.01568,
epoch: [5], step: [1394/1581], batch loss: 0.07227, batch accuracy: 100.00, data load time: 0.00025, step time: 0.02199,
