Using CUDA...
Writing logs to logs/CNN_bn_epochs=50_dropout=0.5_bs=32_optim=Adam_decay=0.01_lr=0.001_momentum=0.9_mode=LMC_run_0
epoch: [0], step: [299/1581], batch loss: 1.84687, batch accuracy: 37.50, data load time: 0.00025, step time: 0.01065,
epoch: [0], step: [599/1581], batch loss: 1.78396, batch accuracy: 31.25, data load time: 0.00027, step time: 0.01118,
epoch: [0], step: [899/1581], batch loss: 0.97645, batch accuracy: 56.25, data load time: 0.00024, step time: 0.01046,
epoch: [0], step: [1199/1581], batch loss: 0.75149, batch accuracy: 71.88, data load time: 0.00408, step time: 0.01152,
epoch: [0], step: [1499/1581], batch loss: 1.02185, batch accuracy: 71.88, data load time: 0.00024, step time: 0.01505,
epoch: [1], step: [218/1581], batch loss: 1.21066, batch accuracy: 56.25, data load time: 0.00024, step time: 0.01093,
epoch: [1], step: [518/1581], batch loss: 0.83110, batch accuracy: 68.75, data load time: 0.00025, step time: 0.00994,
epoch: [1], step: [818/1581], batch loss: 1.11774, batch accuracy: 59.38, data load time: 0.00027, step time: 0.01112,
epoch: [1], step: [1118/1581], batch loss: 0.80834, batch accuracy: 71.88, data load time: 0.00023, step time: 0.01030,
epoch: [1], step: [1418/1581], batch loss: 0.84022, batch accuracy: 78.12, data load time: 0.00329, step time: 0.01081,
epoch: [2], step: [137/1581], batch loss: 0.70228, batch accuracy: 75.00, data load time: 0.00023, step time: 0.01008,
epoch: [2], step: [437/1581], batch loss: 1.08596, batch accuracy: 62.50, data load time: 0.00031, step time: 0.01165,
epoch: [2], step: [737/1581], batch loss: 0.99229, batch accuracy: 62.50, data load time: 0.00023, step time: 0.01006,
epoch: [2], step: [1037/1581], batch loss: 1.25201, batch accuracy: 68.75, data load time: 0.00024, step time: 0.01077,
epoch: [2], step: [1337/1581], batch loss: 0.73341, batch accuracy: 71.88, data load time: 0.00023, step time: 0.02189,
epoch: [3], step: [56/1581], batch loss: 1.00039, batch accuracy: 62.50, data load time: 0.00022, step time: 0.01059,
epoch: [3], step: [356/1581], batch loss: 1.01382, batch accuracy: 59.38, data load time: 0.00024, step time: 0.01189,
epoch: [3], step: [656/1581], batch loss: 0.97892, batch accuracy: 71.88, data load time: 0.00659, step time: 0.01216,
epoch: [3], step: [956/1581], batch loss: 1.04051, batch accuracy: 71.88, data load time: 0.00023, step time: 0.01219,
epoch: [3], step: [1256/1581], batch loss: 0.97390, batch accuracy: 59.38, data load time: 0.00022, step time: 0.01067,
epoch: [3], step: [1556/1581], batch loss: 0.84261, batch accuracy: 65.62, data load time: 0.00012, step time: 0.00880,
epoch: [4], step: [275/1581], batch loss: 0.81857, batch accuracy: 71.88, data load time: 0.00023, step time: 0.01179,
epoch: [4], step: [575/1581], batch loss: 1.14389, batch accuracy: 59.38, data load time: 0.00036, step time: 0.01456,
epoch: [4], step: [875/1581], batch loss: 0.55100, batch accuracy: 81.25, data load time: 0.00036, step time: 0.01047,
epoch: [4], step: [1175/1581], batch loss: 0.89657, batch accuracy: 78.12, data load time: 0.00324, step time: 0.01097,
epoch: [4], step: [1475/1581], batch loss: 1.23659, batch accuracy: 71.88, data load time: 0.00024, step time: 0.01655,
validation loss: 1.00126, accuracy: 63.05, class_accuracy: [48.30508474576271, 92.10526315789474, 52.136752136752136, 76.10619469026548, 40.67796610169491, 61.46788990825688, 100.0, 97.34513274336283, 51.02040816326531, 56.779661016949156]
class_avg: 67.5944352664204
