Using CUDA...
Writing logs to logs/CNN_bn_epochs=50_dropout=0.5_bs=32_optim=SGD_decay=0.01_lr=0.001_momentum=0.9_mode=LMC_run_5
epoch: [0], step: [299/1581], batch loss: 2.15483, batch accuracy: 18.75, data load time: 0.00015, step time: 0.00738,
epoch: [0], step: [599/1581], batch loss: 2.17728, batch accuracy: 21.88, data load time: 0.00015, step time: 0.00738,
epoch: [0], step: [899/1581], batch loss: 1.83952, batch accuracy: 37.50, data load time: 0.00198, step time: 0.00737,
epoch: [0], step: [1199/1581], batch loss: 1.62617, batch accuracy: 28.12, data load time: 0.00015, step time: 0.00736,
epoch: [0], step: [1499/1581], batch loss: 1.43834, batch accuracy: 53.12, data load time: 0.00014, step time: 0.00739,
epoch: [1], step: [218/1581], batch loss: 1.91236, batch accuracy: 31.25, data load time: 0.00015, step time: 0.00739,
epoch: [1], step: [518/1581], batch loss: 0.95156, batch accuracy: 59.38, data load time: 0.00017, step time: 0.00739,
epoch: [1], step: [818/1581], batch loss: 1.12830, batch accuracy: 53.12, data load time: 0.00015, step time: 0.01181,
epoch: [1], step: [1118/1581], batch loss: 1.10600, batch accuracy: 56.25, data load time: 0.00014, step time: 0.00736,
epoch: [1], step: [1418/1581], batch loss: 1.01190, batch accuracy: 53.12, data load time: 0.00179, step time: 0.00740,
epoch: [2], step: [137/1581], batch loss: 1.20292, batch accuracy: 50.00, data load time: 0.00015, step time: 0.01254,
epoch: [2], step: [437/1581], batch loss: 1.54372, batch accuracy: 53.12, data load time: 0.00032, step time: 0.00735,
epoch: [2], step: [737/1581], batch loss: 1.06634, batch accuracy: 71.88, data load time: 0.00014, step time: 0.00737,
epoch: [2], step: [1037/1581], batch loss: 1.03134, batch accuracy: 78.12, data load time: 0.00015, step time: 0.00736,
epoch: [2], step: [1337/1581], batch loss: 0.63281, batch accuracy: 71.88, data load time: 0.00014, step time: 0.00737,
epoch: [3], step: [56/1581], batch loss: 0.88721, batch accuracy: 68.75, data load time: 0.00312, step time: 0.00737,
epoch: [3], step: [356/1581], batch loss: 0.96614, batch accuracy: 62.50, data load time: 0.00015, step time: 0.00736,
epoch: [3], step: [656/1581], batch loss: 0.95117, batch accuracy: 68.75, data load time: 0.00016, step time: 0.00739,
epoch: [3], step: [956/1581], batch loss: 0.95513, batch accuracy: 62.50, data load time: 0.00015, step time: 0.00739,
epoch: [3], step: [1256/1581], batch loss: 0.72182, batch accuracy: 71.88, data load time: 0.00015, step time: 0.00734,
epoch: [3], step: [1556/1581], batch loss: 1.11105, batch accuracy: 62.50, data load time: 0.00011, step time: 0.00737,
epoch: [4], step: [275/1581], batch loss: 0.66547, batch accuracy: 87.50, data load time: 0.00020, step time: 0.00738,
epoch: [4], step: [575/1581], batch loss: 0.91444, batch accuracy: 59.38, data load time: 0.00014, step time: 0.00737,
epoch: [4], step: [875/1581], batch loss: 0.96322, batch accuracy: 65.62, data load time: 0.00014, step time: 0.00737,
epoch: [4], step: [1175/1581], batch loss: 0.73180, batch accuracy: 75.00, data load time: 0.00015, step time: 0.00739,
epoch: [4], step: [1475/1581], batch loss: 0.68321, batch accuracy: 81.25, data load time: 0.00014, step time: 0.00737,
validation loss: 0.98988, accuracy: 67.35, class_accuracy: [87.28813559322033, 86.84210526315789, 68.37606837606837, 56.63716814159292, 73.72881355932203, 53.211009174311926, 100.0, 83.1858407079646, 55.10204081632653, 42.3728813559322]
class_avg: 70.67440629878969
epoch: [5], step: [194/1581], batch loss: 0.85405, batch accuracy: 78.12, data load time: 0.00019, step time: 0.00740,
epoch: [5], step: [494/1581], batch loss: 1.06773, batch accuracy: 59.38, data load time: 0.00195, step time: 0.00767,
epoch: [5], step: [794/1581], batch loss: 0.59214, batch accuracy: 75.00, data load time: 0.00016, step time: 0.00740,
epoch: [5], step: [1094/1581], batch loss: 0.64142, batch accuracy: 75.00, data load time: 0.00014, step time: 0.00738,
epoch: [5], step: [1394/1581], batch loss: 0.70532, batch accuracy: 87.50, data load time: 0.00017, step time: 0.00897,
epoch: [6], step: [113/1581], batch loss: 0.63387, batch accuracy: 71.88, data load time: 0.00015, step time: 0.00737,
epoch: [6], step: [413/1581], batch loss: 0.65371, batch accuracy: 78.12, data load time: 0.00015, step time: 0.00737,
epoch: [6], step: [713/1581], batch loss: 0.42266, batch accuracy: 87.50, data load time: 0.00015, step time: 0.00738,
epoch: [6], step: [1013/1581], batch loss: 0.90438, batch accuracy: 65.62, data load time: 0.00018, step time: 0.00739,
epoch: [6], step: [1313/1581], batch loss: 0.63662, batch accuracy: 78.12, data load time: 0.00014, step time: 0.03189,
epoch: [7], step: [32/1581], batch loss: 0.56532, batch accuracy: 87.50, data load time: 0.00030, step time: 0.00736,
epoch: [7], step: [332/1581], batch loss: 0.83572, batch accuracy: 78.12, data load time: 0.00015, step time: 0.00738,
epoch: [7], step: [632/1581], batch loss: 0.96094, batch accuracy: 59.38, data load time: 0.00015, step time: 0.00736,
epoch: [7], step: [932/1581], batch loss: 0.69871, batch accuracy: 78.12, data load time: 0.00014, step time: 0.00736,
epoch: [7], step: [1232/1581], batch loss: 0.64910, batch accuracy: 75.00, data load time: 0.00181, step time: 0.00736,
epoch: [7], step: [1532/1581], batch loss: 0.46007, batch accuracy: 84.38, data load time: 0.00012, step time: 0.00737,
epoch: [8], step: [251/1581], batch loss: 0.40220, batch accuracy: 84.38, data load time: 0.00014, step time: 0.00735,
epoch: [8], step: [551/1581], batch loss: 0.54728, batch accuracy: 81.25, data load time: 0.00275, step time: 0.00949,
epoch: [8], step: [851/1581], batch loss: 0.57291, batch accuracy: 71.88, data load time: 0.00015, step time: 0.00734,
epoch: [8], step: [1151/1581], batch loss: 0.55446, batch accuracy: 78.12, data load time: 0.00014, step time: 0.00736,
epoch: [8], step: [1451/1581], batch loss: 0.67596, batch accuracy: 75.00, data load time: 0.00014, step time: 0.00736,
epoch: [9], step: [170/1581], batch loss: 0.48687, batch accuracy: 81.25, data load time: 0.00243, step time: 0.00736,
epoch: [9], step: [470/1581], batch loss: 0.78920, batch accuracy: 75.00, data load time: 0.00014, step time: 0.00735,
epoch: [9], step: [770/1581], batch loss: 0.73050, batch accuracy: 68.75, data load time: 0.00014, step time: 0.00736,
epoch: [9], step: [1070/1581], batch loss: 0.43212, batch accuracy: 84.38, data load time: 0.00014, step time: 0.00825,
epoch: [9], step: [1370/1581], batch loss: 0.47241, batch accuracy: 84.38, data load time: 0.00015, step time: 0.00738,
validation loss: 0.95734, accuracy: 67.45, class_accuracy: [49.152542372881356, 89.47368421052632, 56.41025641025641, 67.2566371681416, 61.86440677966102, 59.63302752293578, 100.0, 94.69026548672566, 54.08163265306123, 77.96610169491525]
class_avg: 71.05285542991047
epoch: [10], step: [89/1581], batch loss: 0.59033, batch accuracy: 78.12, data load time: 0.00014, step time: 0.00738,
epoch: [10], step: [389/1581], batch loss: 0.55617, batch accuracy: 81.25, data load time: 0.00015, step time: 0.00737,
epoch: [10], step: [689/1581], batch loss: 0.44555, batch accuracy: 81.25, data load time: 0.00014, step time: 0.00736,
epoch: [10], step: [989/1581], batch loss: 0.60116, batch accuracy: 81.25, data load time: 0.00226, step time: 0.00760,
epoch: [10], step: [1289/1581], batch loss: 0.66792, batch accuracy: 68.75, data load time: 0.00014, step time: 0.00735,
epoch: [11], step: [8/1581], batch loss: 0.69621, batch accuracy: 71.88, data load time: 0.00025, step time: 0.00738,
epoch: [11], step: [308/1581], batch loss: 0.60589, batch accuracy: 75.00, data load time: 0.00271, step time: 0.00737,
epoch: [11], step: [608/1581], batch loss: 0.58119, batch accuracy: 78.12, data load time: 0.00015, step time: 0.00737,
epoch: [11], step: [908/1581], batch loss: 0.74482, batch accuracy: 81.25, data load time: 0.00015, step time: 0.00734,
epoch: [11], step: [1208/1581], batch loss: 0.72081, batch accuracy: 68.75, data load time: 0.00194, step time: 0.00788,
epoch: [11], step: [1508/1581], batch loss: 0.58458, batch accuracy: 81.25, data load time: 0.00016, step time: 0.00736,
epoch: [12], step: [227/1581], batch loss: 0.71568, batch accuracy: 68.75, data load time: 0.00015, step time: 0.00737,
epoch: [12], step: [527/1581], batch loss: 0.58853, batch accuracy: 81.25, data load time: 0.00015, step time: 0.00735,
epoch: [12], step: [827/1581], batch loss: 0.54185, batch accuracy: 87.50, data load time: 0.00033, step time: 0.00736,
epoch: [12], step: [1127/1581], batch loss: 0.56956, batch accuracy: 71.88, data load time: 0.00015, step time: 0.00736,
epoch: [12], step: [1427/1581], batch loss: 0.36740, batch accuracy: 93.75, data load time: 0.00015, step time: 0.00736,
epoch: [13], step: [146/1581], batch loss: 0.46721, batch accuracy: 84.38, data load time: 0.00017, step time: 0.00734,
epoch: [13], step: [446/1581], batch loss: 0.56300, batch accuracy: 84.38, data load time: 0.00014, step time: 0.00737,
epoch: [13], step: [746/1581], batch loss: 0.46379, batch accuracy: 90.62, data load time: 0.00015, step time: 0.00736,
epoch: [13], step: [1046/1581], batch loss: 0.56793, batch accuracy: 81.25, data load time: 0.00015, step time: 0.00736,
epoch: [13], step: [1346/1581], batch loss: 0.41037, batch accuracy: 84.38, data load time: 0.00014, step time: 0.00737,
epoch: [14], step: [65/1581], batch loss: 0.73095, batch accuracy: 71.88, data load time: 0.00015, step time: 0.00735,
epoch: [14], step: [365/1581], batch loss: 0.50489, batch accuracy: 84.38, data load time: 0.00020, step time: 0.00814,
epoch: [14], step: [665/1581], batch loss: 0.58172, batch accuracy: 81.25, data load time: 0.00014, step time: 0.00736,
epoch: [14], step: [965/1581], batch loss: 0.45501, batch accuracy: 87.50, data load time: 0.00023, step time: 0.00736,
epoch: [14], step: [1265/1581], batch loss: 0.54529, batch accuracy: 84.38, data load time: 0.00015, step time: 0.00737,
epoch: [14], step: [1565/1581], batch loss: 0.54978, batch accuracy: 75.00, data load time: 0.00011, step time: 0.00734,
validation loss: 0.91160, accuracy: 70.62, class_accuracy: [54.23728813559322, 94.73684210526316, 78.63247863247864, 63.716814159292035, 71.1864406779661, 55.04587155963303, 100.0, 96.46017699115045, 53.06122448979592, 72.88135593220339]
class_avg: 73.9958492683376
