Wall time,Step,Value
1578701022.7985828,59,2.1623291969299316
1578701024.8024313,189,1.9650647640228271
1578701025.6847248,249,1.9003936052322388
1578701027.988396,409,2.0136537551879883
1578701028.269555,429,1.9124490022659302
1578701028.7823288,459,2.192060708999634
1578701029.9477215,539,1.5256009101867676
1578701030.402954,569,1.746311068534851
1578701032.7493305,719,1.6234732866287231
1578701033.161845,749,2.080432891845703
1578701035.9408534,949,1.243285894393921
1578701037.1774244,1029,1.5882799625396729
1578701037.905601,1069,1.5639183521270752
1578701041.5333261,1269,1.3474388122558594
1578701043.3086483,1399,1.3498985767364502
1578701045.3431244,1559,1.427226185798645
1578701048.4876566,1589,1.3234307765960693
1578701049.6436105,1679,1.2764856815338135
1578701051.413881,1789,1.0463777780532837
1578701052.0519147,1839,1.4599053859710693
1578701052.2846992,1859,1.4504905939102173
1578701052.3965175,1869,1.7129855155944824
1578701052.848269,1909,1.3496383428573608
1578701055.1047294,2079,1.6431424617767334
1578701057.286959,2239,1.2307764291763306
1578701058.101033,2299,0.9421194791793823
1578701058.985037,2349,1.4486541748046875
1578701061.4900584,2499,1.0940881967544556
1578701062.3131683,2559,0.9243580102920532
1578701063.0061398,2609,0.85230952501297
1578701064.024961,2679,1.2542026042938232
1578701064.6727536,2719,0.7868619561195374
1578701064.973651,2739,1.1108266115188599
1578701067.8494756,2929,1.2959598302841187
1578701070.1291935,3089,0.792634904384613
1578701070.3401904,3109,1.553818941116333
1578701073.8439767,3189,0.9239224791526794
1578701075.272865,3309,1.0900324583053589
1578701076.2377644,3399,0.7640167474746704
1578701077.1071215,3479,1.152313470840454
1578701078.989269,3639,1.0578488111495972
1578701079.4752674,3679,1.7408300638198853
1578701088.3824317,4219,0.7484005689620972
1578701088.548113,4229,1.1002180576324463
1578701091.3838599,4399,0.890288770198822
1578701091.832619,4429,1.0407748222351074
1578701092.248271,4459,0.8532669544219971
1578701094.3056788,4609,1.058802843093872
1578701094.7177718,4639,0.7499615550041199
1578701094.863843,4649,0.9586067199707031
1578701098.8937213,4749,0.8322951793670654
1578701101.3597822,4919,0.9721105098724365
1578701101.6485522,4939,0.9051533341407776
1578701104.805544,5149,0.7817180156707764
1578701105.2658968,5179,0.8846774697303772
1578701106.8421054,5319,1.0244094133377075
1578701107.625888,5369,0.8521552085876465
1578701109.8396502,5579,1.2605196237564087
1578701110.4244235,5639,1.098600149154663
1578701111.37236,5739,1.0017422437667847
1578701111.927052,5799,0.7365045547485352
1578701112.1047065,5819,0.8992401361465454
1578701112.542837,5869,0.921017587184906
1578701112.6281633,5879,0.7878438830375671
1578701113.9551196,6029,0.9683111906051636
1578701115.5938468,6209,0.9608525037765503
1578701115.7691143,6229,0.782670259475708
1578701118.1729271,6349,0.817129373550415
1578701118.8293738,6419,0.8777194023132324
1578701118.9165366,6429,0.7532927989959717
1578701119.1047292,6449,0.727127730846405
1578701119.3862891,6479,0.8961808681488037
1578701119.5755243,6499,0.7732018232345581
1578701120.7219856,6619,0.9124543070793152
1578701121.6588745,6719,0.8077115416526794
1578701122.8592334,6839,0.7654317021369934
1578701123.3609416,6889,1.077682375907898
1578701125.7655275,7149,0.716109573841095
1578701126.1204326,7189,0.7856537103652954
1578701126.5290515,7229,0.9998570680618286
1578701126.6587975,7239,0.6803728938102722
1578701127.4758856,7309,1.0771528482437134
1578701128.361741,7399,1.0050867795944214
1578701128.7487855,7439,1.1192635297775269
1578701129.1290324,7479,0.846967875957489
1578701129.6220734,7529,0.8449403643608093
1578701130.027598,7569,0.9910069704055786
1578701130.9367466,7659,0.8064202070236206
1578701131.347633,7699,0.5675299763679504
1578701131.538458,7719,0.9613671898841858
1578701131.743847,7739,0.8292469382286072
1578701132.4356163,7809,0.8635072112083435
1578701132.9312942,7859,0.8888599276542664
1578701133.095426,7879,1.0179411172866821
1578701137.6742444,7929,0.4942967891693115
1578701137.8868847,7949,0.542377233505249
1578701138.3104947,7989,0.7021048069000244
1578701138.7106087,8029,1.031193494796753
1578701139.352765,8089,1.1566822528839111
1578701139.458018,8099,0.6141303181648254
1578701141.9197588,8329,0.9690307974815369
1578701142.32097,8369,0.9284995794296265
1578701145.700111,8699,0.5274137854576111
1578701146.4327447,8769,0.7206441760063171
1578701147.1126363,8829,1.2993781566619873
1578701148.4800053,8969,0.9241312146186829
1578701148.8648226,9009,0.7837052941322327
1578701149.5352783,9079,0.8125720620155334
1578701149.7523608,9099,1.0364782810211182
1578701150.3174489,9159,0.3966377377510071
1578701150.4965262,9179,0.4623854458332062
1578701151.7746696,9319,0.940022885799408
1578701151.8620417,9329,0.7293336987495422
1578701152.8299649,9429,0.8608112335205078
1578701153.0764108,9459,0.6440644264221191
1578701155.3512852,9549,0.923083484172821
1578701155.7189636,9589,0.5571117997169495
1578701156.102392,9629,0.4091920852661133
1578701157.042285,9719,0.5687184929847717
1578701157.1607995,9729,0.5594785213470459
1578701157.7898877,9789,1.0511410236358643
1578701157.8926868,9799,0.8882889151573181
1578701158.464687,9849,0.9995108842849731
1578701159.8908997,9969,0.9527860283851624
1578701160.5182664,10029,0.8077982664108276
1578701160.814135,10059,0.6879193782806396
1578701161.6600473,10149,0.6947686672210693
1578701162.671153,10259,0.727453351020813
1578701164.4273124,10449,0.4554235637187958
1578701165.706873,10579,0.8058685064315796
1578701166.2955232,10639,0.43119579553604126
1578701166.6000588,10669,0.6914833188056946
1578701166.869893,10689,0.8966296315193176
1578701167.3215666,10729,0.8538544178009033
1578701168.1197731,10789,1.0667191743850708
1578701168.6109517,10839,0.7696581482887268
1578701169.6164963,10939,0.7076857089996338
1578701170.2213511,10999,0.46744510531425476
1578701170.6563363,11049,0.6369053721427917
1578701173.0062048,11149,0.631790816783905
1578701173.4643013,11199,0.8815124034881592
1578701177.271582,11569,0.6990282535552979
1578701177.6233127,11609,0.7469890713691711
1578701177.7103317,11619,0.28994083404541016
1578701177.7970147,11629,0.9536678194999695
1578701179.4748523,11809,0.7977279424667358
1578701180.6842737,11929,1.093573808670044
1578701180.7763743,11939,0.7941790223121643
1578701181.345173,11999,0.41826844215393066
1578701181.986423,12069,0.7828090786933899
1578701184.3589242,12329,0.43214085698127747
1578701184.5446546,12349,0.7477457523345947
1578701185.5812166,12449,0.5566601753234863
1578701186.5921984,12559,0.5325747132301331
1578701186.8953226,12589,0.7486180663108826
1578701187.1496553,12619,0.5301913022994995
1578701191.3714178,12819,0.4249190092086792
1578701192.0812178,12879,0.8558855652809143
1578701192.9328072,12949,0.6268611550331116
1578701193.6468747,13009,0.6823461651802063
1578701194.8775291,13109,0.6934384703636169
1578701195.6333117,13169,0.6037864089012146
1578701195.9892719,13199,0.4966748356819153
1578701197.3377864,13309,0.5086632966995239
1578701197.695555,13339,0.4252948760986328
1578701198.0541275,13369,0.432672917842865
1578701198.1665134,13379,0.49275723099708557
1578701203.6451178,13859,0.6116350293159485
1578701203.9669442,13889,0.7180658578872681
1578701204.24823,13919,0.5063351392745972
1578701204.338151,13929,0.6844369173049927
1578701206.4094162,14149,0.6312198638916016
1578701208.9080973,14269,0.8083245158195496
1578701209.112306,14289,0.40434691309928894
1578701209.4781678,14329,0.631575882434845
1578701209.8403363,14369,0.45443323254585266
1578701210.2018547,14409,0.5182011127471924
1578701212.6231744,14659,0.990058422088623
1578701212.725551,14669,0.7338021993637085
1578701213.7636802,14779,0.8571250438690186
1578701214.4983232,14859,0.6755855679512024
1578701214.86906,14899,0.5240811705589294
1578701215.05286,14919,0.7466349005699158
1578701216.965262,15089,0.7447503805160522
1578701218.4038363,15239,0.6558080911636353
1578701218.7903614,15279,0.497947096824646
1578701221.3051825,15529,0.6233410239219666
1578701222.8670585,15689,0.783261775970459
1578701222.9690623,15699,0.507656455039978
1578701228.229866,15849,0.568154513835907
1578701228.8669312,15889,1.2773065567016602
1578701229.8290083,15979,0.4588267505168915
1578701230.533405,16049,0.338702917098999
1578701230.6303546,16059,0.5943512916564941
1578701231.9094243,16189,0.8318923711776733
1578701232.8031292,16279,0.6007806658744812
1578701233.2883034,16329,0.5809297561645508
1578701233.7362034,16379,0.6131853461265564
1578701234.0115395,16409,0.6939775347709656
1578701234.4944377,16459,0.38835805654525757
1578701234.7836807,16489,0.60410076379776
1578701235.9245942,16609,0.5268820524215698
1578701236.6210132,16689,0.7296290397644043
1578701237.2847917,16759,0.8694232702255249
1578701237.9438753,16829,0.5685009360313416
1578701238.7483737,16919,0.6965258717536926
1578701239.1077862,16959,0.5942263603210449
1578701239.2017908,16969,0.46812745928764343
1578701239.3059223,16979,0.7746492028236389
1578701239.49359,16999,0.4946543276309967
1578701239.783794,17029,0.6496078372001648
1578701240.4628563,17099,0.5941173434257507
1578701241.3585227,17189,0.6825222969055176
1578701242.3159714,17289,0.4654605984687805
1578701242.696733,17329,0.7523402571678162
1578701242.8753963,17349,0.5994057655334473
1578701243.1090455,17379,0.7050199508666992
1578701244.9998622,17429,0.3734029531478882
1578701245.3135684,17459,0.7615389823913574
1578701245.4144843,17469,0.5123573541641235
1578701245.5106335,17479,0.7556687593460083
1578701247.5787368,17669,0.7098184823989868
1578701248.4289193,17759,0.5876744985580444
1578701249.1013875,17819,0.7041240930557251
1578701249.7869663,17889,0.5139917731285095
1578701249.90391,17899,0.7466663718223572
1578701250.829967,17989,0.7500437498092651
1578701251.5384834,18059,0.3687024712562561
1578701252.9354658,18179,0.408075213432312
1578701253.9044824,18269,0.7728455066680908
1578701254.3028023,18309,0.6888805627822876
1578701255.2034678,18409,0.2837986350059509
1578701255.5844944,18449,0.44493570923805237
1578701256.4620519,18539,0.6669700741767883
1578701257.8709776,18669,0.556580662727356
1578701258.166931,18699,0.465137779712677
1578701258.7565904,18759,0.7833093404769897
1578701258.9554036,18779,0.6283915638923645
1578701263.6430414,19119,0.8419415354728699
1578701264.1939087,19179,0.45684441924095154
1578701265.7428358,19349,0.7524705529212952
1578701265.9389796,19369,0.36651870608329773
1578701266.1383643,19389,0.4873813986778259
1578701266.7642076,19449,0.5068826079368591
1578701267.256933,19479,0.5349874496459961
1578701267.511039,19499,0.5011182427406311
1578701269.1653204,19679,0.40371173620224
1578701270.4497917,19819,0.6133885383605957
1578701270.6254,19839,0.4027104079723358
1578701272.2657764,20019,0.5086610913276672
1578701272.6355567,20059,0.6946612000465393
1578701273.361634,20139,0.2528209686279297
1578701274.9423568,20309,0.8487611413002014
1578701275.50851,20369,0.7154591083526611
1578701279.068304,20609,0.6082757711410522
1578701280.1136568,20729,0.37283191084861755
1578701280.205867,20739,0.4967411160469055
1578701280.489365,20769,0.5812208652496338
1578701280.5783536,20779,0.3029567003250122
1578701280.76896,20799,0.4405241906642914
1578701280.9613895,20819,0.8147823810577393
1578701281.3467448,20859,0.5522680282592773
1578701281.7270892,20899,0.9031420946121216
1578701282.1751835,20949,0.47192084789276123
1578701282.3506722,20969,0.48285338282585144
1578701283.6438165,21119,0.34595543146133423
1578701287.0041265,21459,0.6528996825218201
1578701287.3878047,21499,0.7491657137870789
1578701287.612243,21519,0.4551122486591339
1578701288.085071,21569,0.37007224559783936
1578701288.9184523,21659,0.8138689398765564
1578701289.652049,21739,0.44200411438941956
1578701290.0018966,21779,0.41068199276924133
1578701290.9704757,21879,0.6449633240699768
1578701291.1755276,21899,0.7034807801246643
1578701291.3489525,21919,0.6561639904975891
1578701291.4353318,21929,0.7783837914466858
1578701291.771935,21969,0.6393418908119202
1578701292.0313733,21999,0.7266600131988525
1578701292.7660043,22079,0.6527649760246277
1578701293.0909662,22119,0.4926787316799164
1578701295.9155443,22259,0.4782572388648987
1578701296.6868546,22319,0.6261757612228394
1578701297.220132,22369,0.7722530364990234
1578701297.3603728,22379,0.38272202014923096
1578701297.5869381,22399,0.26897168159484863
1578701297.931445,22429,0.528908371925354
1578701298.1336546,22449,0.7998560070991516
1578701298.354089,22469,0.7908609509468079
1578701298.4590595,22479,0.4154098629951477
1578701299.1228583,22549,0.48743778467178345
1578701299.41179,22579,0.4923207759857178
1578701299.9045477,22629,0.4803833067417145
1578701301.7062497,22819,0.4555387794971466
1578701302.5911775,22919,0.46059587597846985
1578701303.1310554,22979,0.3845996558666229
1578701303.6773863,23039,0.3730350434780121
1578701304.0414064,23079,0.8124760389328003
1578701304.152589,23089,0.5820545554161072
1578701305.1916304,23199,0.6047617793083191
1578701305.2910528,23209,0.5099623203277588
1578701306.728736,23359,0.494625449180603
1578701307.7597053,23459,0.5879335999488831
1578701308.5931695,23549,0.9414598941802979
1578701314.3080323,23719,0.39845606684684753
1578701316.3421628,23899,0.9737387299537659
1578701316.4456017,23909,0.9400713443756104
1578701316.7308261,23929,0.32549500465393066
1578701317.7963257,24029,0.3485267162322998
1578701318.1731632,24069,0.40628570318222046
1578701319.9999123,24259,0.7641011476516724
1578701321.0468075,24369,0.9240771532058716
1578701321.8642266,24449,0.49487513303756714
1578701322.4765775,24509,0.39794933795928955
1578701322.5612853,24519,0.3550884425640106
1578701322.744948,24539,0.270735502243042
1578701322.933127,24559,0.6018637418746948
1578701323.3948383,24609,0.4584677517414093
1578701325.6959743,24859,0.5715917348861694
1578701325.7935712,24869,0.5549107193946838
1578701326.7964993,24969,0.5642825961112976
1578701326.985374,24989,0.17660710215568542
1578701327.497154,25039,0.5265797972679138
1578701328.889141,25179,0.5156195163726807
1578701329.4979136,25239,0.5837668776512146
1578701331.5098596,25309,0.5201124548912048
1578701331.7073762,25329,0.4803512692451477
1578701333.089802,25479,0.7281575202941895
1578701333.456027,25519,0.48522400856018066
1578701333.6433225,25539,0.5993212461471558
1578701334.8183057,25669,0.4014328718185425
1578701335.9160671,25789,0.5981635451316833
1578701337.2489462,25909,0.3603856861591339
1578701337.3625586,25919,0.47330787777900696
1578701337.459082,25929,0.6503794193267822
1578701338.2155144,26009,0.3587261736392975
1578701338.805092,26069,0.4303362965583801
1578701340.4708104,26239,0.7991753816604614
1578701341.034853,26299,0.3830762207508087
1578701341.1255176,26309,0.5658026933670044
1578701341.8674614,26389,0.4061167240142822
1578701342.4407015,26449,0.4246677756309509
1578701343.0059009,26509,0.8995614051818848
1578701343.4639597,26559,0.6883061528205872
1578701345.593245,26789,0.5602490305900574
1578701345.7816749,26809,0.3631928563117981
1578701346.1961167,26859,0.7426559925079346
1578701348.1333883,26909,0.35296520590782166
1578701349.3258069,27039,0.604242742061615
1578701349.9647279,27109,0.6048879623413086
1578701351.3816478,27259,0.5268503427505493
1578701352.4814365,27379,0.48006653785705566
1578701352.784008,27409,0.7382984757423401
1578701354.139608,27549,0.2861776053905487
1578701354.2320888,27559,0.8203288912773132
1578701354.428942,27579,0.33970925211906433
1578701357.532007,27899,0.4943366050720215
1578701357.621214,27909,0.5183022022247314
1578701357.7306893,27919,0.4464437961578369
1578701358.444761,27989,0.7455728650093079
1578701359.4641585,28099,0.32297369837760925
1578701360.8204026,28249,0.3709128201007843
1578701361.0853987,28279,0.5709887146949768
1578701361.2704222,28299,0.5967393517494202
1578701365.464354,28599,0.38084787130355835
1578701366.7680023,28729,0.5657934546470642
1578701368.0258536,28819,0.5461165904998779
1578701369.0407205,28909,0.3442326486110687
1578701369.7935498,28969,0.4943532943725586
1578701370.1499283,29009,0.40733984112739563
1578701371.7216263,29179,0.5465085506439209
1578701371.9140728,29199,0.46647757291793823
1578701372.0024104,29209,0.2904089689254761
1578701372.0938282,29219,0.34273773431777954
1578701373.1725247,29329,0.5569139719009399
1578701374.8802733,29509,0.5509767532348633
1578701376.4924088,29679,0.7884956002235413
1578701377.4038339,29759,0.45029279589653015
1578701379.4922013,29989,0.9332873821258545
1578701381.84166,30079,0.42998501658439636
1578701382.0717804,30099,0.4840562343597412
1578701382.290604,30119,0.8694328665733337
1578701382.690304,30159,0.5137152671813965
