Wall time,Step,Value
1578698225.046725,33289,0.4514502286911011
1578698225.9436626,33339,0.49543556571006775
1578698227.090315,33389,0.2717340588569641
1578698228.5285785,33459,0.28454264998435974
1578698235.2184083,33749,0.3519532084465027
1578698235.635514,33769,0.5368776321411133
1578698236.0823421,33789,0.4507637023925781
1578698237.7394872,33869,0.20111869275569916
1578698241.541863,34039,0.2898206114768982
1578698242.516354,34089,0.5376376509666443
1578698246.9628503,34309,0.1817743331193924
1578698247.6703658,34339,0.3860379457473755
1578698248.7038224,34389,0.3147612512111664
1578698250.1176693,34459,0.6301213502883911
1578698250.9879286,34499,0.302491158246994
1578698251.427659,34519,0.3881734013557434
1578698252.7196245,34579,0.31242915987968445
1578698252.926355,34589,0.5612598061561584
1578698253.7713115,34649,0.4271407127380371
1578698254.7724164,34719,0.619590163230896
1578698255.6206572,34779,0.34534522891044617
1578698258.1702244,34809,0.3481654226779938
1578698261.6156943,34979,0.35740000009536743
1578698262.1162345,34999,0.364877313375473
1578698264.3647575,35099,0.3067607283592224
1578698264.9943876,35129,0.2778484523296356
1578698266.26636,35199,0.35616686940193176
1578698269.5702522,35359,0.5970365405082703
1578698270.0136998,35379,0.44310155510902405
1578698271.367189,35439,0.433815062046051
1578698272.3214357,35479,0.26454275846481323
1578698272.772552,35499,0.5175647735595703
1578698275.6970558,35639,0.4776928722858429
1578698279.4930742,35809,0.18769937753677368
1578698282.118589,35929,0.40456175804138184
1578698283.92249,36009,0.6081559658050537
1578698288.073368,36189,0.7071101665496826
1578698288.5632007,36209,0.49423786997795105
1578698289.029968,36229,0.30901214480400085
1578698289.945792,36259,0.3520205318927765
1578698290.6608734,36289,0.4703546166419983
1578698294.9708946,36459,0.32068169116973877
1578698296.318435,36569,0.5360713005065918
1578698296.4443483,36579,0.43180152773857117
1578698298.4381385,36709,0.3526778519153595
1578698302.0242286,37009,0.3178364634513855
1578698302.2637913,37029,0.27403524518013
1578698305.171496,37269,0.4195970892906189
1578698305.6585767,37309,0.5142483115196228
1578698305.913366,37329,0.44217678904533386
1578698306.7224295,37389,0.5125908851623535
1578698307.1953952,37419,0.3595854341983795
1578698307.4743047,37439,0.3058251142501831
1578698308.5749073,37529,0.2522355318069458
1578698309.434102,37599,0.5745143890380859
1578698311.0153604,37729,0.5599907040596008
1578698311.9858155,37809,0.30379658937454224
1578698313.5291312,37939,0.3254096210002899
1578698315.1733155,37959,0.45772314071655273
1578698315.596112,37989,0.6420820951461792
1578698317.21376,38109,0.6019085645675659
1578698317.7906022,38149,0.240651473402977
1578698318.415201,38199,0.39005520939826965
1578698318.664908,38219,0.6162808537483215
1578698319.980152,38319,0.2198440134525299
1578698320.4635127,38359,0.39403554797172546
1578698322.1129208,38489,0.33327245712280273
1578698324.043103,38649,0.3637506663799286
1578698324.6536648,38699,0.33040133118629456
1578698325.5425067,38769,0.46891313791275024
1578698328.8307936,39019,0.3737639784812927
1578698328.9600153,39029,0.41567134857177734
1578698330.1125796,39109,0.3028717041015625
1578698331.3684301,39209,0.5243644714355469
1578698332.3999305,39289,0.5437392592430115
1578698333.3483,39359,0.42462992668151855
1578698333.8358216,39399,0.5465900897979736
1578698335.2224474,39509,0.42608916759490967
1578698339.847621,39569,0.3047950565814972
1578698340.5911655,39629,0.40497779846191406
1578698343.3722446,39849,0.34398385882377625
1578698344.779261,39959,0.47883594036102295
1578698345.4557621,40009,0.5751330256462097
1578698346.5603082,40099,0.7007491588592529
1578698346.6907291,40109,0.5337803363800049
1578698348.1626425,40219,0.39524030685424805
1578698348.2917745,40229,0.4386221766471863
1578698349.688521,40339,0.3848842680454254
1578698350.0517616,40369,0.4355713129043579
1578698351.2705882,40469,0.48433396220207214
1578698351.390106,40479,0.5708856582641602
1578698351.515443,40489,0.3454008996486664
1578698357.3791203,40939,0.32453420758247375
1578698358.0847452,40989,0.32061001658439636
1578698358.2080967,40999,0.6022878289222717
1578698359.4275715,41099,0.3783780336380005
1578698370.5088904,41829,0.5643901228904724
1578698371.8839977,41939,0.37176066637039185
1578698372.0102897,41949,0.3062411844730377
1578698372.2543323,41969,0.7068979144096375
1578698372.5038106,41989,0.584445059299469
1578698372.8807514,42019,0.5658228993415833
1578698373.001586,42029,0.29550325870513916
1578698373.2562702,42049,0.6308940649032593
1578698376.099321,42279,0.2589523494243622
1578698376.7290392,42329,0.431434690952301
1578698377.1023176,42359,0.39132893085479736
1578698378.1186213,42439,0.6564972996711731
1578698379.4345295,42549,0.1907915621995926
1578698380.510584,42639,0.4455687701702118
1578698380.862326,42669,0.4447523057460785
1578698380.9790416,42679,0.5844203233718872
1578698384.3717673,42829,0.38808614015579224
1578698386.4950793,42989,0.43663689494132996
1578698387.3631103,43049,0.4237927794456482
1578698387.896237,43089,0.22293376922607422
1578698389.1557152,43179,0.3132368326187134
1578698389.4259722,43199,0.7132620811462402
1578698390.6866817,43289,0.42857515811920166
1578698391.2439892,43329,0.5594989061355591
1578698392.092636,43389,0.40746575593948364
1578698392.8270364,43439,0.37890949845314026
1578698395.918858,43659,0.40765896439552307
1578698396.4936373,43699,0.5154670476913452
1578698397.8371203,43789,0.33781859278678894
1578698399.648052,43939,0.37916406989097595
1578698400.5024164,44009,0.42429119348526
1578698401.3191156,44069,0.7697672843933105
1578698401.8607516,44109,0.3201550245285034
1578698401.9977462,44119,0.45906609296798706
1578698405.7496617,44309,0.2505400478839874
1578698405.868734,44319,0.5818212032318115
1578698406.1074338,44339,0.37091580033302307
1578698407.225289,44399,0.2781084179878235
1578698407.7590113,44429,0.21762888133525848
1578698411.2963295,44699,0.29205161333084106
1578698412.0294712,44759,0.21588268876075745
1578698412.5191398,44799,0.28061383962631226
1578698412.9039512,44829,0.20249459147453308
1578698413.931202,44909,0.23752383887767792
1578698414.1808562,44929,0.30316150188446045
1578698416.3174329,45099,0.5273377299308777
1578698416.4421055,45109,0.27040570974349976
1578698418.9110096,45299,0.4371061325073242
1578698419.0503075,45309,0.37450459599494934
1578698419.4925807,45339,0.3482375741004944
1578698420.8405728,45429,0.3295632600784302
1578698421.8613627,45509,0.3897383213043213
1578698422.1531167,45529,0.3527648150920868
1578698422.2729778,45539,0.3177810609340668
1578698424.2232955,45689,0.37764230370521545
1578698425.6233604,45789,0.43637940287590027
1578698425.9861526,45819,0.3766191899776459
1578698428.9189484,45929,0.22335205972194672
1578698429.4117904,45959,0.37528494000434875
1578698429.7115676,45979,0.14685770869255066
1578698430.019899,45999,0.4283023178577423
1578698431.8451736,46119,0.5099536776542664
1578698435.4900553,46289,0.18344353139400482
1578698438.6150656,46439,0.5540719628334045
1578698439.8514988,46499,0.7697060704231262
1578698441.3107038,46569,0.4608258605003357
1578698442.9897873,46649,0.4276215732097626
1578698443.8279545,46689,0.4249476194381714
1578698445.393518,46759,0.27509042620658875
1578698445.6004622,46769,0.32369163632392883
1578698445.8239055,46779,0.21279047429561615
1578698448.0040953,46879,0.3367464244365692
1578698453.4580083,47139,0.3382047414779663
1578698454.414217,47189,0.39340081810951233
1578698457.5474555,47349,0.3270372152328491
1578698458.3800237,47399,0.3721866309642792
1578698466.1567683,47459,0.3928540050983429
1578698466.805564,47499,0.39274340867996216
1578698466.9466739,47509,0.3539980351924896
1578698468.8006146,47589,0.35800543427467346
1578698469.1957314,47619,0.2859724164009094
1578698469.3262107,47629,0.3584096431732178
1578698469.6075673,47649,0.4343882203102112
1578698470.2827208,47679,0.3473077118396759
1578698472.3755827,47769,0.38706690073013306
1578698473.2864282,47809,0.3730715811252594
1578698474.1654782,47849,0.3795533776283264
1578698474.7717574,47879,0.32759398221969604
1578698474.9665627,47889,0.6382833123207092
1578698476.2920773,47949,0.3833813965320587
1578698477.4834015,48009,0.28366920351982117
1578698477.8867102,48029,0.6325633525848389
1578698478.4868543,48059,0.32850220799446106
1578698482.3408387,48259,0.6073737740516663
1578698485.2542589,48409,0.5032933354377747
1578698487.687348,48529,0.2917315363883972
1578698491.9265063,48719,0.3213823139667511
1578698492.3660433,48739,0.5238733291625977
1578698495.4823468,48899,0.44007501006126404
1578698496.0155156,48929,0.2266818881034851
1578698496.3735406,48949,0.5760322213172913
1578698496.5216544,48959,0.4260287284851074
1578698502.3486805,49149,0.4921916425228119
1578698507.2667532,49389,0.5901777744293213
1578698507.937042,49419,0.3661484718322754
1578698510.9214175,49549,0.409380704164505
1578698512.719637,49629,0.29184573888778687
1578698514.4825025,49719,0.4876089096069336
1578698515.1295807,49749,0.6294834017753601
1578698515.570932,49769,0.2899605929851532
1578698515.8343892,49779,0.4438866376876831
1578698518.9673984,49919,0.32246139645576477
1578698520.7262073,49999,0.38370653986930847
1578698526.21505,50219,0.4576685428619385
1578698527.6707282,50279,0.5776007175445557
1578698528.35669,50309,0.3403779864311218
1578698529.9511697,50379,0.3654624819755554
1578698532.5152876,50509,0.5145444273948669
1578698532.8371177,50529,0.4241238534450531
1578698533.0428302,50539,0.3243105411529541
1578698536.6961262,50609,0.3513467013835907
1578698540.065172,50789,0.3698174059391022
1578698543.248137,50949,0.2947050929069519
1578698544.7859972,51019,0.362504780292511
1578698545.8860264,51069,0.4690440595149994
1578698546.0831132,51079,0.4844624996185303
1578698547.1770651,51139,0.3550556004047394
1578698549.6281934,51269,0.34956127405166626
1578698550.0154276,51289,0.33820420503616333
1578698551.1693237,51349,0.29977115988731384
1578698556.1020641,51609,0.3657110333442688
1578698557.2776728,51659,0.36933988332748413
1578698560.643643,51789,0.4474007487297058
1578698561.4698079,51829,0.31374552845954895
1578698565.3654487,52009,0.5049358010292053
1578698567.4393864,52089,0.46077001094818115
1578698573.9777665,52319,0.4276045858860016
1578698574.4891207,52349,0.5204795598983765
1578698574.6159503,52359,0.3074841797351837
1578698575.2521787,52399,0.2212865650653839
1578698575.4562504,52409,0.30130842328071594
1578698576.3386588,52449,0.3392345607280731
1578698580.7481794,52669,0.29245832562446594
1578698585.6083686,52899,0.3109685182571411
1578698588.5425508,53029,0.3748229146003723
1578698591.7940571,53189,0.2560681700706482
1578698594.2636178,53299,0.3460751175880432
1578698597.7602708,53459,0.3804428279399872
1578698598.3952513,53489,0.7327868342399597
1578698600.8482974,53599,0.49378758668899536
1578698601.0506105,53609,0.3992179036140442
1578698601.6672397,53639,0.5617414116859436
1578698606.9631598,53809,0.3822011649608612
1578698607.6369123,53849,0.3261244595050812
1578698611.0635777,54049,0.5577307939529419
1578698611.5304363,54069,0.38478711247444153
1578698614.6222486,54209,0.2144678682088852
1578698615.7180462,54259,0.5366464257240295
