Wall time,Step,Value
1578701586.0293417,48719,0.8125
1578701586.2396433,48739,0.9375
1578701588.1155796,48899,0.875
1578701588.398801,48929,0.8125
1578701588.6040184,48949,0.9375
1578701588.696779,48959,0.84375
1578701592.073696,49149,0.8125
1578701594.3896654,49389,0.84375
1578701594.7064407,49419,0.875
1578701596.0735958,49549,0.6875
1578701596.920214,49629,0.875
1578701598.0680416,49719,0.8125
1578701598.360996,49749,0.8125
1578701598.554056,49769,0.875
1578701598.6413727,49779,0.875
1578701599.961793,49919,0.90625
1578701600.7566984,49999,0.78125
1578701602.9435167,50219,0.90625
1578701603.5427196,50279,0.78125
1578701603.8688202,50309,0.78125
1578701604.6122928,50379,0.875
1578701605.9496727,50509,0.75
1578701606.1655526,50529,0.84375
1578701606.2602112,50539,0.875
1578701608.3366861,50609,0.78125
1578701610.2143798,50789,0.90625
1578701611.8120039,50949,0.78125
1578701612.5514061,51019,0.8125
1578701613.0976076,51069,0.84375
1578701613.2021592,51079,0.8125
1578701613.8771195,51139,0.90625
1578701615.401879,51269,0.65625
1578701615.6274152,51289,0.8125
1578701616.3578515,51349,0.84375
1578701619.6463292,51609,0.78125
1578701620.2343183,51659,0.8125
1578701621.5681016,51789,0.8125
1578701621.9856544,51829,0.8125
1578701623.7204363,52009,0.8125
1578701624.5568144,52089,0.75
1578701628.5823808,52319,0.71875
1578701628.8621385,52349,0.8125
1578701628.9575505,52359,0.71875
1578701629.350715,52399,0.6875
1578701629.4467146,52409,0.9375
1578701629.8271322,52449,0.8125
1578701631.8146932,52669,0.8125
1578701633.8956435,52899,0.84375
1578701635.1220572,53029,0.65625
1578701636.6248403,53189,0.875
1578701637.940632,53299,0.8125
1578701639.5432632,53459,0.84375
1578701639.8077466,53489,0.8125
1578701640.8844757,53599,0.9375
1578701640.9867816,53609,0.8125
1578701641.285428,53639,0.90625
1578701644.2569075,53809,0.84375
1578701644.6107576,53849,0.8125
1578701646.385164,54049,0.875
1578701646.613512,54069,0.8125
1578701647.9246476,54209,0.84375
1578701648.4064689,54259,0.90625
1578701649.7480507,54399,0.78125
1578701649.8532984,54409,0.65625
1578701650.0324016,54429,0.78125
1578701650.539923,54479,0.71875
1578701653.2867749,54759,0.9375
1578701654.160122,54849,0.8125
1578701654.874448,54919,0.8125
1578701655.2828557,54959,0.84375
1578701655.9002178,55019,0.84375
1578701656.5320823,55079,0.75
1578701657.002315,55129,0.875
1578701657.3419147,55159,0.9375
1578701657.7579832,55179,0.84375
1578701659.0283034,55329,0.875
1578701663.821442,55419,0.8125
1578701664.5971396,55499,0.84375
