Wall time,Step,Value
1578701564.7478974,59,2.2471413612365723
1578701566.3025866,189,2.078268051147461
1578701567.0254776,249,2.1793577671051025
1578701568.8711479,409,1.6687158346176147
1578701569.0736525,429,1.7435190677642822
1578701569.3480113,459,1.9696216583251953
1578701570.0904,539,1.6228606700897217
1578701570.456737,569,1.8804335594177246
1578701572.2234557,719,1.879675030708313
1578701572.5806644,749,1.6284044981002808
1578701574.6633995,949,1.6612093448638916
1578701575.4137256,1029,1.7189658880233765
1578701575.7645953,1069,1.3833972215652466
1578701577.716414,1269,1.4071470499038696
1578701579.107958,1399,1.4949625730514526
1578701580.6171346,1559,1.7050358057022095
1578701582.5979898,1589,1.3419204950332642
1578701583.5733225,1679,1.3348658084869385
1578701584.7223086,1789,1.525126338005066
1578701585.33167,1839,1.5149815082550049
1578701585.576581,1859,1.408270239830017
1578701585.6796544,1869,1.214633822441101
1578701586.0901396,1909,1.3439583778381348
1578701587.9185908,2079,1.1076924800872803
1578701589.3846939,2239,1.0189859867095947
1578701589.9252126,2299,1.1823886632919312
1578701590.4098825,2349,1.2444145679473877
1578701591.9471867,2499,1.4680094718933105
1578701592.5171258,2559,1.390125036239624
1578701592.9619834,2609,1.0309946537017822
1578701593.6559808,2679,1.322713017463684
1578701594.0822446,2719,1.4986414909362793
1578701594.2845175,2739,1.0044641494750977
1578701596.4458601,2929,1.1255667209625244
1578701597.9231195,3089,1.6479867696762085
1578701598.1068618,3109,0.8366659283638
1578701600.3861413,3189,1.1371831893920898
1578701601.612617,3309,1.1282343864440918
1578701602.5761569,3399,1.690298318862915
1578701603.515108,3479,1.061818242073059
1578701605.1556628,3639,1.1651582717895508
1578701605.5687635,3679,1.1192737817764282
1578701611.0476413,4219,1.1534607410430908
1578701611.169699,4229,0.9635193347930908
1578701613.0601766,4399,1.208864688873291
1578701613.4125485,4429,0.7527951598167419
1578701613.7684462,4459,1.020369291305542
1578701615.5168908,4609,1.096516489982605
1578701615.8977106,4639,1.259691596031189
1578701616.0113926,4649,1.038438320159912
1578701618.549602,4749,0.7782649397850037
1578701620.5011303,4919,0.8201988935470581
