Wall time,Step,Value
1578697996.1720393,23459,0.84375
1578697998.1904805,23549,0.875
1578698007.7716725,23719,0.8125
1578698011.2241814,23899,0.875
1578698011.4183283,23909,0.71875
1578698011.8170247,23929,0.71875
1578698013.802825,24029,0.8125
1578698014.6142905,24069,0.90625
1578698018.2442186,24259,0.75
1578698020.087366,24369,0.875
1578698021.8532126,24449,0.8125
1578698023.180661,24509,0.75
1578698023.3821428,24519,0.96875
1578698023.8146183,24539,1.0
1578698024.222901,24559,0.8125
1578698025.3261175,24609,0.75
1578698031.0373564,24859,0.875
1578698031.259818,24869,0.84375
1578698033.474966,24969,0.90625
1578698033.9248717,24989,0.8125
1578698035.0987482,25039,0.875
1578698038.5493484,25179,0.9375
1578698040.129969,25239,0.75
1578698043.8811529,25309,0.84375
1578698044.258225,25329,0.90625
1578698047.4508932,25479,0.9375
1578698048.3668876,25519,0.8125
1578698048.778641,25539,0.90625
1578698051.3403463,25669,0.90625
1578698054.012799,25789,0.9375
1578698056.5553467,25909,0.875
1578698056.7660246,25919,0.875
1578698056.9778273,25929,0.71875
1578698059.122747,26009,0.84375
1578698060.6657252,26069,0.8125
1578698064.5712922,26239,0.875
1578698066.0288532,26299,0.8125
1578698066.2525034,26309,0.96875
1578698068.1684914,26389,0.875
1578698069.6871822,26449,0.875
1578698071.3434453,26509,0.9375
1578698072.558159,26559,0.84375
1578698078.0091727,26789,0.96875
1578698078.4839752,26809,0.8125
1578698079.3213553,26859,0.8125
1578698082.6515613,26909,0.75
1578698085.037556,27039,0.90625
1578698086.2393508,27109,0.96875
1578698089.3782687,27259,0.78125
1578698091.8296638,27379,0.90625
1578698092.430283,27409,0.8125
1578698095.3428786,27549,0.875
1578698095.5368443,27559,0.71875
1578698095.9275866,27579,0.9375
1578698102.617215,27899,0.8125
1578698102.8359737,27909,0.875
1578698103.026223,27919,0.9375
1578698104.5220454,27989,0.84375
1578698106.5790904,28099,0.78125
1578698109.8930483,28249,0.96875
1578698110.5376854,28279,0.8125
1578698110.8965466,28299,0.84375
1578698118.6862218,28599,0.90625
1578698121.0451956,28729,0.875
1578698122.7771864,28819,0.78125
1578698124.5329757,28909,0.78125
1578698125.772396,28969,0.84375
1578698126.6028497,29009,0.8125
1578698130.0301297,29179,0.75
1578698130.4544237,29199,0.78125
1578698130.7096481,29209,0.9375
1578698130.9316714,29219,0.8125
1578698133.3405228,29329,0.84375
1578698136.709036,29509,0.90625
1578698139.9837055,29679,0.875
1578698141.5392008,29759,0.875
1578698146.567463,29989,0.75
1578698150.3022487,30079,0.6875
1578698150.7013636,30099,0.875
1578698151.0930762,30119,0.84375
1578698152.1529942,30159,0.90625
1578698152.423194,30169,0.84375
1578698154.898136,30279,0.84375
1578698155.4654226,30309,0.8125
1578698156.687445,30389,0.8125
1578698157.3407867,30419,0.90625
1578698158.8603122,30509,0.8125
1578698161.985545,30659,0.84375
1578698162.8796692,30699,0.84375
1578698163.3216813,30719,0.84375
1578698166.7123957,30869,0.875
1578698169.6200645,30999,0.75
1578698174.7709978,31229,0.90625
1578698178.0519588,31379,0.84375
1578698178.2471154,31389,0.90625
1578698179.462556,31459,0.8125
1578698180.426459,31509,0.6875
1578698181.379496,31559,0.90625
1578698181.9790027,31599,0.875
1578698182.2132037,31619,0.6666666865348816
1578698192.1648989,31779,0.96875
1578698193.9420552,31889,0.875
1578698195.5253313,31959,0.875
1578698195.774509,31969,0.8125
1578698197.2081912,32039,0.90625
1578698197.773452,32069,0.875
1578698202.260177,32309,0.84375
1578698202.8124888,32339,0.875
1578698204.1052933,32409,0.875
1578698204.6541905,32439,0.75
1578698204.8376725,32449,0.8125
1578698205.2007248,32469,0.9375
1578698205.38056,32479,0.84375
1578698210.039413,32679,0.875
1578698211.3296893,32729,0.84375
1578698213.481738,32819,0.9375
1578698213.9478436,32839,0.75
1578698218.729016,33059,0.84375
1578698220.5704317,33139,0.9375
1578698224.8816657,33279,0.8125
1578698225.0463674,33289,0.84375
1578698225.937629,33339,0.90625
1578698227.0846515,33389,0.90625
1578698228.5278285,33459,0.96875
1578698235.2179484,33749,0.84375
1578698235.635063,33769,0.71875
1578698236.0818536,33789,0.90625
1578698237.7344372,33869,0.9375
1578698241.5330138,34039,0.875
1578698242.5106719,34089,0.8125
1578698246.956678,34309,0.9375
1578698247.6622188,34339,0.875
1578698248.6984062,34389,0.90625
1578698250.10899,34459,0.75
1578698250.9856157,34499,0.96875
1578698251.4267364,34519,0.84375
1578698252.714782,34579,0.9375
1578698252.9204533,34589,0.875
1578698253.7648587,34649,0.875
1578698254.7719774,34719,0.8125
1578698255.616644,34779,0.875
1578698258.1693487,34809,0.9375
1578698261.6148307,34979,0.875
1578698262.115345,34999,0.875
1578698264.3570688,35099,0.90625
1578698264.9934793,35129,0.90625
1578698266.2615807,35199,0.84375
1578698269.562894,35359,0.8125
1578698270.006237,35379,0.84375
1578698271.3598049,35439,0.90625
1578698272.3139446,35479,0.96875
1578698272.771729,35499,0.875
1578698275.6931233,35639,0.75
1578698279.4873192,35809,0.96875
1578698282.1178873,35929,0.96875
1578698283.9215486,36009,0.78125
1578698288.0728967,36189,0.78125
1578698288.5627859,36209,0.78125
1578698289.029546,36229,0.90625
1578698289.9453819,36259,0.9375
1578698290.6525984,36289,0.875
1578698294.9705632,36459,0.875
1578698296.3180816,36569,0.78125
1578698296.444009,36579,0.8125
1578698298.4378493,36709,0.84375
1578698302.0239148,37009,0.875
1578698302.263477,37029,0.96875
1578698305.1711667,37269,0.90625
1578698305.6582181,37309,0.71875
1578698305.9130092,37329,0.875
1578698306.7158673,37389,0.78125
1578698307.1937008,37419,0.8125
1578698307.4739676,37439,0.96875
1578698308.5745656,37529,0.90625
1578698309.4337473,37599,0.84375
1578698311.0150867,37729,0.78125
1578698311.985518,37809,0.875
1578698313.5289352,37939,0.90625
1578698315.1723254,37959,0.84375
1578698315.5957756,37989,0.78125
1578698317.2133281,38109,0.75
1578698317.7902765,38149,0.96875
1578698318.4148529,38199,0.84375
1578698318.6645594,38219,0.78125
1578698319.9798374,38319,1.0
1578698320.4631853,38359,0.8125
1578698322.1125858,38489,0.9375
1578698324.0428038,38649,0.9375
1578698324.6533856,38699,0.90625
1578698325.5421665,38769,0.75
1578698328.830474,39019,0.90625
1578698328.9596875,39029,0.875
1578698330.1122339,39109,0.96875
1578698331.3680673,39209,0.8125
1578698332.3996093,39289,0.8125
1578698333.3479772,39359,0.78125
1578698333.8355002,39399,0.90625
1578698335.2222457,39509,0.875
1578698339.8473241,39569,0.9375
1578698340.5908513,39629,0.90625
1578698343.371832,39849,0.84375
1578698344.778861,39959,0.875
1578698345.4554708,40009,0.78125
1578698346.559973,40099,0.8125
1578698346.6903799,40109,0.8125
1578698348.1623268,40219,0.90625
1578698348.29144,40229,0.875
1578698349.6882005,40339,0.90625
1578698350.0514696,40369,0.84375
1578698351.2702818,40469,0.8125
1578698351.389788,40479,0.8125
1578698351.515136,40489,0.875
1578698357.378822,40939,0.875
1578698358.0844135,40989,0.875
1578698358.2077677,40999,0.75
1578698359.4273777,41099,0.9375
1578698370.5085707,41829,0.71875
1578698371.883678,41939,0.84375
1578698372.0095701,41949,0.90625
1578698372.2540169,41969,0.84375
1578698372.503472,41989,0.84375
1578698372.88038,42019,0.8125
1578698373.001251,42029,0.875
1578698373.2559125,42049,0.78125
1578698376.098979,42279,0.96875
1578698376.7287216,42329,0.8125
1578698377.1020107,42359,0.84375
1578698378.1183074,42439,0.78125
1578698379.4342036,42549,0.96875
1578698380.510285,42639,0.84375
1578698380.862121,42669,0.8125
1578698380.9788427,42679,0.78125
1578698384.3714323,42829,0.875
1578698386.4947634,42989,0.8125
1578698387.3623097,43049,0.78125
1578698387.8959198,43089,0.90625
1578698389.1553848,43179,0.84375
1578698389.4256465,43199,0.75
1578698390.6863625,43289,0.90625
1578698391.2436464,43329,0.875
1578698392.0923202,43389,0.9375
1578698392.826509,43439,0.875
1578698395.91852,43659,0.90625
1578698396.4933345,43699,0.8125
1578698397.8367987,43789,0.875
1578698399.6477404,43939,0.84375
1578698400.502102,44009,0.90625
1578698401.318786,44069,0.71875
1578698401.8604198,44109,0.875
1578698401.9974196,44119,0.8125
1578698405.749342,44309,0.9375
1578698405.8684158,44319,0.78125
1578698406.1071026,44339,0.875
1578698407.224274,44399,0.90625
1578698407.7586367,44429,0.9375
1578698411.295983,44699,0.9375
1578698412.0287137,44759,0.9375
1578698412.5184536,44799,0.90625
1578698412.9036353,44829,0.96875
1578698413.9308643,44909,0.9375
1578698414.180526,44929,0.84375
1578698416.317099,45099,0.75
1578698416.4409227,45109,0.9375
1578698418.9106488,45299,0.78125
1578698419.049537,45309,0.875
1578698419.4912202,45339,0.84375
1578698420.840203,45429,0.875
1578698421.8610115,45509,0.875
1578698422.1527998,45529,0.875
1578698422.2726343,45539,0.90625
1578698424.2229645,45689,0.90625
1578698425.6230023,45789,0.8125
1578698425.9859562,45819,0.84375
1578698428.9184933,45929,0.9375
1578698429.406747,45959,0.875
1578698429.707989,45979,0.9375
1578698430.0138507,45999,0.90625
1578698431.8448355,46119,0.8125
1578698435.4814167,46289,0.96875
1578698438.6146278,46439,0.8125
1578698439.8510816,46499,0.8125
1578698441.3102129,46569,0.84375
1578698442.989298,46649,0.78125
1578698443.8275952,46689,0.84375
1578698445.3930361,46759,0.9375
1578698445.5999897,46769,0.84375
1578698445.8233697,46779,0.96875
1578698448.0036423,46879,0.9375
1578698453.452437,47139,0.9375
1578698454.4085617,47189,0.8125
1578698457.5415938,47349,0.9375
1578698458.3797042,47399,0.78125
1578698466.1513839,47459,0.875
1578698466.80515,47499,0.90625
1578698466.946144,47509,0.875
1578698468.8001766,47589,0.90625
1578698469.1953583,47619,0.90625
1578698469.3258233,47629,0.875
1578698469.6071513,47649,0.71875
1578698470.2822056,47679,0.875
1578698472.3680847,47769,0.84375
1578698473.2855854,47809,0.875
1578698474.1650028,47849,0.9375
1578698474.7712278,47879,0.90625
1578698474.9661021,47889,0.78125
1578698476.2915723,47949,0.90625
1578698477.4829466,48009,0.9375
